address,value,id,date,high,low,open,adj close,volume,close,swing,rsi,sma,ema,macd,signal,bb_up,bb_low,william,vol,onvolume,cmo,dpo,+di,-di,dx,adx,adxr,Target
So11111111111111111111111111111111111111112,186.1443348079132,3346,2024-03-16,186.1443348079132,186.1443348079132,186.1443348079132,186.1443348079132,186.1443348079132,186.1443348079132,18.8591,59.7767,179.1002,180.1617,3.2012,3.0061,190.5864,167.614,-0.0,1.5653,10610.238470857556,54.8542,-1.9986,59.7741,40.2259,19.5482,16.6027,16.9639,0
So11111111111111111111111111111111111111112,185.01278628697023,3345,2024-03-16,185.01278628697023,185.01278628697023,185.01278628697023,185.01278628697023,185.01278628697023,185.01278628697023,64.176,58.6455,178.75,179.532,3.0402,2.9573,189.7736,167.7264,-0.0,0.4653,10424.094136049642,59.0979,-1.669,58.6433,41.3567,17.2867,16.3761,16.688,0
So11111111111111111111111111111111111111112,181.16222465073443,3344,2024-03-16,181.16222465073443,181.16222465073443,181.16222465073443,181.16222465073443,181.16222465073443,181.16222465073443,-42.6729,54.6143,178.2047,178.9551,2.9057,2.9366,189.012,167.3974,-39.3026,1.4743,10239.081349762671,-10.9851,-4.111,54.6116,45.3884,9.2233,16.3061,17.2308,0
So11111111111111111111111111111111111111112,183.7225978372729,3343,2024-03-16,183.7225978372729,183.7225978372729,183.7225978372729,183.7225978372729,183.7225978372729,183.7225978372729,-5.0289,58.1119,177.8068,178.7227,3.0838,2.9443,188.7347,166.8789,-4.1435,2.5459,10420.243574413405,-17.4142,-0.89,58.1093,41.8907,16.2187,16.8509,18.0663,0
So11111111111111111111111111111111111111112,184.0243341548318,3342,2024-03-16,184.0243341548318,184.0243341548318,184.0243341548318,184.0243341548318,184.0243341548318,184.0243341548318,80.5864,58.5221,177.4146,178.1964,3.0056,2.9094,188.0234,166.8058,-27.5514,-0.335,10603.966172250679,11.9988,0.8151,58.5195,41.4805,17.039,16.8996,18.7061,0
So11111111111111111111111111111111111111112,179.1891528880925,3341,2024-03-16,179.1891528880925,179.1891528880925,179.1891528880925,179.1891528880925,179.1891528880925,179.1891528880925,40.7843,53.6552,177.179,177.583,2.8313,2.8853,187.392,166.966,-75.655,-3.4279,10419.941838095847,-11.3495,-2.453,53.6518,46.3482,7.3035,16.8889,19.3421,0
So11111111111111111111111111111111111111112,176.74209395210622,3340,2024-03-16,176.74209395210622,176.74209395210622,176.74209395210622,176.74209395210622,176.74209395210622,176.74209395210622,-100.0,50.9504,177.4046,177.4139,3.0601,2.8988,187.9784,166.8308,-100.0,-1.9525,10240.752685207754,-30.8499,-4.5579,50.9466,49.0534,1.8931,17.6262,20.171,0
So11111111111111111111111111111111111111112,182.95959466340642,3339,2024-03-16,182.95959466340642,182.95959466340642,182.95959466340642,182.95959466340642,182.95959466340642,182.95959466340642,-63.9016,59.0871,177.5472,177.4846,3.5567,2.8585,188.1582,166.9362,-69.0147,2.0819,10417.49477915986,7.4067,0.721,59.0826,40.9174,18.1651,18.8364,21.1862,0
So11111111111111111111111111111111111111112,186.79368820441493,3338,2024-03-16,186.79368820441493,186.79368820441493,186.79368820441493,186.79368820441493,186.79368820441493,186.79368820441493,91.84,65.0343,177.1951,176.9083,3.5056,2.684,187.5281,166.8621,-0.0,1.397,10600.454373823268,71.3951,4.9617,65.0291,34.9709,30.0583,18.8881,21.2624,1
So11111111111111111111111111111111111111112,181.28329012902336,3337,2024-03-16,181.28329012902336,181.28329012902336,181.28329012902336,181.28329012902336,181.28329012902336,181.28329012902336,0.7513,59.609,176.4815,175.8677,2.9992,2.4786,186.0039,166.9591,-95.2806,-0.4272,10413.660685618854,82.8886,-0.0844,59.603,40.397,19.206,18.0288,21.3406,0
So11111111111111111111111111111111111111112,181.23821100142555,3336,2024-03-16,181.23821100142555,181.23821100142555,181.23821100142555,181.23821100142555,181.23821100142555,181.23821100142555,-7.6803,59.561,175.8607,175.2977,2.8702,2.3484,185.6646,166.0568,-9.3977,1.6315,10232.37739548983,85.7519,-0.5478,59.5553,40.4447,19.1106,17.9383,21.9315,0
So11111111111111111111111111111111111111112,181.6990282608417,3335,2024-03-15,181.6990282608417,181.6990282608417,181.6990282608417,181.6990282608417,181.6990282608417,181.6990282608417,-8.2393,60.2346,175.2076,174.6723,2.6685,2.218,185.2294,165.1858,-3.9699,4.4085,10413.615606491256,90.7694,-0.9955,60.23,39.77,20.4599,17.8481,22.2521,0
So11111111111111111111111111111111111111112,182.1933887307193,3334,2024-03-15,182.1933887307193,182.1933887307193,182.1933887307193,182.1933887307193,182.1933887307193,182.1933887307193,2.796,60.922,174.2308,173.9327,2.3252,2.1054,185.2863,163.1753,-0.0,6.9419,10595.314634752098,57.6333,-0.3455,60.9174,39.0826,21.8348,17.6472,22.0953,1
So11111111111111111111111111111111111111112,182.02562725080952,3333,2024-03-15,182.02562725080952,182.02562725080952,182.02562725080952,182.02562725080952,182.02562725080952,182.02562725080952,100.0,60.7798,173.3648,173.0631,1.8029,2.0504,184.503,162.2266,-0.0,3.681,10413.12124602138,68.9113,1.9475,60.7763,39.2237,21.5527,17.3251,21.2046,0
So11111111111111111111111111111111111111112,172.02944176812048,3332,2024-03-15,172.02944176812048,172.02944176812048,172.02944176812048,172.02944176812048,172.02944176812048,172.02944176812048,38.1437,50.9915,172.6459,172.1197,1.1271,2.1123,183.3008,161.991,-17.9381,0.5061,10231.09561877057,-19.1876,-6.125,50.9879,49.0121,1.9757,16.9999,20.5364,0
So11111111111111111111111111111111111111112,169.74081974304744,3331,2024-03-15,169.74081974304744,169.74081974304744,169.74081974304744,169.74081974304744,169.74081974304744,169.74081974304744,-1.8029,48.2449,172.5163,172.1292,1.266,2.3586,183.2607,161.7719,-70.7596,-1.3618,10059.06617700245,-44.3456,-6.5154,48.2419,51.7581,3.5163,18.1556,20.8668,0
So11111111111111111111111111111111111111112,169.84899321867996,3330,2024-03-15,169.84899321867996,169.84899321867996,169.84899321867996,169.84899321867996,169.84899321867996,169.84899321867996,-53.9779,48.3633,172.3969,172.3806,1.6578,2.6318,183.3136,161.4802,-77.742,-1.5686,10228.806996745498,-16.2933,-4.972,48.3608,51.6392,3.2784,19.2817,21.4843,0
So11111111111111111111111111111111111111112,173.08766635073175,3329,2024-03-15,173.08766635073175,173.08766635073175,173.08766635073175,173.08766635073175,173.08766635073175,173.08766635073175,98.3221,51.921,172.3324,172.6471,2.1228,2.8753,183.3236,161.3412,-50.6485,-3.7503,10398.655989964178,-0.4855,0.7675,51.9189,48.0811,3.8377,20.5127,22.5663,0
So11111111111111111111111111111111111111112,167.18834198836223,3328,2024-03-15,167.18834198836223,167.18834198836223,167.18834198836223,167.18834198836223,167.18834198836223,167.18834198836223,-100.0,45.0875,171.9925,172.6007,2.3557,3.0634,183.2855,160.6995,-100.0,-2.3585,10225.568323613446,-42.2563,-4.1138,45.0851,54.9149,9.8299,21.7954,23.7937,0
So11111111111111111111111111111111111111112,175.9176413606563,3327,2024-03-15,175.9176413606563,175.9176413606563,175.9176413606563,175.9176413606563,175.9176413606563,175.9176413606563,-53.7398,56.0282,172.2436,173.1705,3.2193,3.2403,183.3194,161.1678,-54.2932,1.88,10392.756665601808,-22.2229,3.4301,56.0265,43.9735,12.0529,22.7158,24.7454,0
So11111111111111111111111111111111111111112,179.14202730149276,3326,2024-03-15,179.14202730149276,179.14202730149276,179.14202730149276,179.14202730149276,179.14202730149276,179.14202730149276,83.9331,61.115,172.1062,172.8813,3.386,3.2455,183.0639,161.1485,-2.7729,0.2954,10568.674306962464,-27.7417,5.9269,61.1135,38.8865,22.2269,23.536,26.0707,0
So11111111111111111111111111111111111111112,174.1060420915705,3325,2024-03-15,174.1060420915705,174.1060420915705,174.1060420915705,174.1060420915705,174.1060420915705,174.1060420915705,15.0476,55.218,171.8084,172.2223,3.2212,3.2104,182.2988,161.318,-91.4005,-3.586,10389.532279660973,-35.3823,0.3319,55.2163,44.7837,10.4327,23.6367,26.8761,0
So11111111111111111111111111111111111111112,173.203185217252,3324,2024-03-15,173.203185217252,173.203185217252,173.203185217252,173.203185217252,173.203185217252,173.203185217252,-44.6189,54.059,171.7208,172.024,3.4767,3.2077,182.1622,161.2794,-100.0,-3.7964,10215.426237569402,-14.8389,-1.0364,54.0565,45.9435,8.1129,24.6524,27.863,0
So11111111111111111111111111111111111111112,175.88031824260216,3323,2024-03-15,175.88031824260216,175.88031824260216,175.88031824260216,175.88031824260216,175.88031824260216,175.88031824260216,-57.1847,58.2103,171.526,171.8999,3.8442,3.1405,181.9948,161.0572,-100.0,-1.285,10388.629422786653,17.6772,-0.3798,58.2073,41.7927,16.4147,25.9247,29.3137,0
So11111111111111111111111111111111111111112,179.3114014977466,3322,2024-03-15,179.3114014977466,179.3114014977466,179.3114014977466,179.3114014977466,179.3114014977466,179.3114014977466,-73.1794,64.0642,171.1536,171.4809,3.9849,2.9646,181.5056,160.8016,-39.2697,3.2978,10564.509741029255,54.3213,1.7539,64.0615,35.9385,28.123,26.6562,30.3313,0
So11111111111111111111111111111111111111112,183.70216463897864,3321,2024-03-15,183.70216463897864,183.70216463897864,183.70216463897864,183.70216463897864,183.70216463897864,183.70216463897864,68.4713,72.7587,170.6457,170.6566,3.757,2.7095,180.3216,160.9698,-0.0,5.5276,10743.821142527002,100.0,6.0693,72.7568,27.2432,45.5137,26.5434,31.3099,0
So11111111111111111111111111111111111111112,179.593883650485,3320,2024-03-15,179.593883650485,179.593883650485,179.593883650485,179.593883650485,179.593883650485,179.593883650485,61.2908,69.1146,169.8008,169.2834,2.9645,2.4476,177.5224,162.0792,-0.0,4.74,10560.118977888023,100.0,1.6593,69.1145,30.8855,38.229,25.0841,30.3289,0
So11111111111111111111111111111111111111112,175.91643650766278,3319,2024-03-15,175.91643650766278,175.91643650766278,175.91643650766278,175.91643650766278,175.91643650766278,175.91643650766278,56.5884,65.2526,169.1482,168.1981,2.3281,2.3184,175.5407,162.7557,-0.0,4.6898,10380.525094237539,67.0829,-1.9045,65.2532,34.7468,30.5064,24.073,29.2643,0
So11111111111111111111111111111111111111112,172.52113259602615,3318,2024-03-15,172.52113259602615,172.52113259602615,172.52113259602615,172.52113259602615,172.52113259602615,172.52113259602615,60.8793,61.081,168.7352,167.3856,1.8565,2.3159,174.3446,163.1258,-0.0,3.3745,10204.608657729876,30.7603,-4.1311,61.0818,38.9182,22.1635,23.5781,28.4098,0
So11111111111111111111111111111111111111112,168.86837627031414,3317,2024-03-15,168.86837627031414,168.86837627031414,168.86837627031414,168.86837627031414,168.86837627031414,168.86837627031414,11.5373,55.7781,168.4011,166.845,1.5731,2.4308,173.8627,162.9395,-0.0,2.1767,10032.08752513385,-4.0734,-5.928,55.7783,44.2217,11.5565,23.6869,27.8888,0
So11111111111111111111111111111111111111112,168.17613683765043,3316,2024-03-15,168.17613683765043,168.17613683765043,168.17613683765043,168.17613683765043,168.17613683765043,168.17613683765043,100.0,54.6923,168.2834,166.632,1.5605,2.6452,173.8009,162.7659,-17.3435,-1.2899,9863.219148863534,5.3518,-3.0304,54.6917,45.3083,9.3835,24.62,28.0579,0
So11111111111111111111111111111111111111112,162.16302578253962,3315,2024-03-15,162.16302578253962,162.16302578253962,162.16302578253962,162.16302578253962,162.16302578253962,162.16302578253962,-45.1595,43.4945,168.2671,166.4695,1.5922,2.9164,173.7876,162.7466,-100.0,-2.7771,9695.043012025884,-60.5399,-6.5899,43.4932,56.5068,13.0136,25.792,28.4278,0
So11111111111111111111111111111111111111112,164.87259732372058,3314,2024-03-15,164.87259732372058,164.87259732372058,164.87259732372058,164.87259732372058,164.87259732372058,164.87259732372058,-46.2536,48.5113,168.354,166.9228,2.2218,3.2474,173.5315,163.1765,-100.0,-1.3139,9857.206037808424,-13.9953,-2.5022,48.5101,51.4899,2.9799,26.775,28.4979,0
So11111111111111111111111111111111111111112,167.64781352606673,3313,2024-03-15,167.64781352606673,167.64781352606673,167.64781352606673,167.64781352606673,167.64781352606673,167.64781352606673,-29.8339,54.4877,168.2849,167.1386,2.7171,3.5039,173.6789,162.8909,-56.8569,0.6853,10022.078635132144,-34.379,0.7868,54.4876,45.5124,8.9751,28.6054,29.2294,0
So11111111111111111111111111111111111111112,169.4378490310721,3312,2024-03-15,169.4378490310721,169.4378490310721,169.4378490310721,169.4378490310721,169.4378490310721,169.4378490310721,34.7402,58.8276,168.1688,167.085,3.0272,3.7005,173.7105,162.6271,-46.8201,-0.3742,10189.72644865821,-30.0001,2.8294,58.8293,41.1707,17.6586,30.1154,29.8186,0
So11111111111111111111111111111111111111112,167.35343808042379,3311,2024-03-14,167.35343808042379,167.35343808042379,167.35343808042379,167.35343808042379,167.35343808042379,167.35343808042379,-20.0902,54.948,167.6905,166.8374,3.1968,3.8689,174.2667,161.1143,-84.5364,-1.5601,10020.288599627138,-56.2414,0.6812,54.9476,45.0524,9.8952,31.0736,29.8463,0
So11111111111111111111111111111111111111112,168.55884749362613,3310,2024-03-14,168.55884749362613,168.55884749362613,168.55884749362613,168.55884749362613,168.55884749362613,168.55884749362613,37.8219,57.879,167.3812,166.783,3.5789,4.0369,174.547,160.2154,-67.0982,-3.2587,10187.642037707561,-37.9631,1.1988,57.8779,42.1221,15.7558,32.7028,30.371,0
So11111111111111111111111111111111111111112,166.28953102798,3309,2024-03-14,166.28953102798,166.28953102798,166.28953102798,166.28953102798,166.28953102798,166.28953102798,-98.6688,53.5485,167.0195,166.5961,3.8919,4.1514,174.6277,159.4113,-100.0,-2.1925,10019.083190213934,-27.996,-2.2933,53.5473,46.4527,7.0946,34.0064,30.549,0
So11111111111111111111111111111111111111112,172.20966201665922,3308,2024-03-14,172.20966201665922,172.20966201665922,172.20966201665922,172.20966201665922,172.20966201665922,172.20966201665922,-15.9994,71.3058,166.6684,166.6284,4.4658,4.2163,174.9934,158.3434,-25.1832,0.6442,10185.372721241914,65.9085,2.7065,71.3062,28.6938,42.6124,36.0765,30.7482,0
So11111111111111111111111111111111111111112,173.16962625518053,3307,2024-03-14,173.16962625518053,173.16962625518053,173.16962625518053,173.16962625518053,173.16962625518053,173.16962625518053,-0.2859,75.0516,165.9711,166.0409,4.5306,4.1539,174.6513,157.2909,-0.3607,1.8883,10357.582383258574,73.0898,3.0416,75.0541,24.9459,50.1082,35.5737,29.9867,0
So11111111111111111111111111111111111111112,173.18678062071857,3306,2024-03-14,173.18678062071857,173.18678062071857,173.18678062071857,173.18678062071857,173.18678062071857,173.18678062071857,13.8687,75.1191,165.1808,165.2905,4.4496,4.0597,173.973,156.3886,-0.0,2.284,10530.752009513755,81.5453,2.2253,75.1196,24.8804,50.2393,34.4557,28.9243,0
So11111111111111111111111111111111111111112,172.35465620440948,3305,2024-03-14,172.35465620440948,172.35465620440948,172.35465620440948,172.35465620440948,172.35465620440948,172.35465620440948,50.7986,74.1015,164.2811,164.4593,4.2798,3.9622,173.2921,155.2701,-0.0,1.6204,10357.565228893036,80.1019,1.2685,74.1013,25.8987,48.2026,33.2416,27.3093,0
So11111111111111111111111111111111111111112,169.30674099164463,3304,2024-03-14,169.30674099164463,169.30674099164463,169.30674099164463,169.30674099164463,169.30674099164463,169.30674099164463,14.5862,69.911,163.2295,163.6282,4.0856,3.8828,173.0947,153.3643,-0.0,0.8216,10185.210572688626,30.9854,-2.1364,69.913,30.087,39.826,32.0907,26.2709,1
So11111111111111111111111111111111111111112,168.43156892362921,3303,2024-03-14,168.43156892362921,168.43156892362921,168.43156892362921,168.43156892362921,168.43156892362921,168.43156892362921,-12.0356,68.5521,162.4099,163.0304,4.0885,3.8321,172.8275,151.9923,-27.6351,1.0752,10015.903831696982,41.3528,-2.5023,68.5573,31.4427,37.1145,31.4957,25.083,0
So11111111111111111111111111111111111111112,169.15370394959095,3302,2024-03-14,169.15370394959095,169.15370394959095,169.15370394959095,169.15370394959095,169.15370394959095,169.15370394959095,39.1445,71.0037,161.6805,162.4619,4.1221,3.7681,172.3492,151.0118,-0.0,0.7803,10184.335400620612,42.4481,-0.7194,71.0089,28.9911,42.0178,31.0635,23.8603,0
So11111111111111111111111111111111111111112,166.80503556410983,3301,2024-03-14,166.80503556410983,166.80503556410983,166.80503556410983,166.80503556410983,166.80503556410983,166.80503556410983,4.4073,67.4955,160.8595,161.7575,4.0313,3.6795,171.6282,150.0908,-46.8626,0.0018,10015.181696671021,-20.095,-1.9603,67.4988,32.5012,34.9975,30.2209,22.6047,0
So11111111111111111111111111111111111111112,166.5406004076106,3300,2024-03-14,166.5406004076106,166.5406004076106,166.5406004076106,166.5406004076106,166.5406004076106,166.5406004076106,-18.5966,67.0785,160.1255,161.2262,4.0958,3.5916,171.1706,149.0804,-65.165,0.2181,9848.376661106911,29.6733,-1.4417,67.0821,32.9179,34.1642,29.8534,21.6559,0
So11111111111111111111111111111111111111112,167.6563967464732,3299,2024-03-14,167.6563967464732,167.6563967464732,167.6563967464732,167.6563967464732,167.6563967464732,167.6563967464732,30.2786,70.6292,159.4197,160.6668,4.1456,3.4656,170.5388,148.3006,-4.9459,0.3955,10014.917261514522,50.8676,0.2519,70.63,29.37,41.2601,29.5218,20.7895,0
So11111111111111111111111111111111111111112,165.83968065021685,3298,2024-03-14,165.83968065021685,165.83968065021685,165.83968065021685,165.83968065021685,165.83968065021685,165.83968065021685,-11.2323,68.0744,158.5792,159.931,4.0353,3.2955,169.6218,147.5366,-46.1309,0.6574,9847.260864768048,6.2525,-1.2452,68.0774,31.9226,36.1548,28.6189,19.9089,0
So11111111111111111111111111111111111111112,166.5136194722305,3297,2024-03-14,166.5136194722305,166.5136194722305,166.5136194722305,166.5136194722305,166.5136194722305,166.5136194722305,-22.3029,70.1774,157.9133,159.3091,4.0207,3.1106,168.7281,147.0985,-30.6798,1.7661,10013.100545418265,51.133,-0.3542,70.1784,29.8216,40.3569,28.0392,19.9182,1
So11111111111111111111111111111111111111112,167.85179488450245,3296,2024-03-14,167.85179488450245,167.85179488450245,167.85179488450245,167.85179488450245,167.85179488450245,167.85179488450245,65.8457,74.4123,157.1732,158.5507,3.875,2.8831,167.5497,146.7967,-0.0,1.7885,10179.614164890496,51.6018,1.4679,74.4128,25.5872,48.8256,27.0917,19.3321,0
So11111111111111111111111111111111111111112,163.9010525294198,3295,2024-03-14,163.9010525294198,163.9010525294198,163.9010525294198,163.9010525294198,163.9010525294198,163.9010525294198,6.8501,69.3406,156.2809,157.5716,3.4965,2.6351,165.8702,146.6916,-26.1231,0.9443,10011.762370005994,28.1308,-1.9744,69.3416,30.6584,38.6831,25.4199,18.0976,0
So11111111111111111111111111111111111111112,163.49004675819143,3294,2024-03-14,163.49004675819143,163.49004675819143,163.49004675819143,163.49004675819143,163.49004675819143,163.49004675819143,-30.6049,68.7411,155.5528,156.9054,3.3647,2.4197,164.9262,146.1794,-33.6561,2.1722,9847.861317476574,39.0863,-1.997,68.7431,31.2569,37.4862,24.3996,17.3836,0
So11111111111111111111111111111111111111112,165.3263417416809,3293,2024-03-14,165.3263417416809,165.3263417416809,165.3263417416809,165.3263417416809,165.3263417416809,165.3263417416809,90.9343,74.7988,154.8727,156.2122,3.1895,2.1835,163.8073,145.9381,-0.0,1.207,10011.351364234766,70.8258,0.8342,74.8005,25.1995,49.601,23.3929,16.7887,0
So11111111111111111111111111111111111111112,159.87028343306855,3292,2024-03-14,159.87028343306855,159.87028343306855,159.87028343306855,159.87028343306855,159.87028343306855,159.87028343306855,-21.6333,66.7024,154.1247,155.2529,2.7324,1.932,161.8573,146.3921,-47.5193,0.5405,9846.025022493086,46.287,-3.731,66.7064,33.2936,33.4128,21.3769,15.6023,0
So11111111111111111111111111111111111111112,161.16828077885214,3291,2024-03-14,161.16828077885214,161.16828077885214,161.16828077885214,161.16828077885214,161.16828077885214,161.16828077885214,-2.6096,71.799,153.6107,154.7668,2.6647,1.7319,161.1104,146.111,-3.9524,1.7692,10005.895305926155,95.0204,-1.3452,71.8011,28.1989,43.6022,20.4511,15.2729,0
So11111111111111111111111111111111111111112,161.324856647528,3290,2024-03-14,161.324856647528,161.324856647528,161.324856647528,161.324856647528,161.324856647528,161.324856647528,34.3014,72.4192,153.1057,154.093,2.4075,1.4987,159.821,146.3904,-0.0,2.0135,10167.063586705008,100.0,-0.4162,72.4207,27.5793,44.8413,18.6702,14.0816,1
So11111111111111111111111111111111111111112,159.26677250245808,3289,2024-03-14,159.26677250245808,159.26677250245808,159.26677250245808,159.26677250245808,159.26677250245808,159.26677250245808,16.7156,69.1724,152.4575,153.3317,2.0282,1.2715,158.3231,146.5919,-0.0,2.4834,10005.73873005748,66.6137,-1.6033,69.1741,30.8259,38.3483,16.6571,12.9134,0
So11111111111111111111111111111111111111112,158.26383781627254,3288,2024-03-14,158.26383781627254,158.26383781627254,158.26383781627254,158.26383781627254,158.26383781627254,158.26383781627254,15.0083,67.4373,151.8691,152.707,1.7242,1.0823,157.2232,146.515,-0.0,2.8021,9846.47195755502,46.7115,-1.2791,67.4398,32.5602,34.8795,14.9885,12.2748,0
So11111111111111111111111111111111111111112,157.36333906587944,3287,2024-03-13,157.36333906587944,157.36333906587944,157.36333906587944,157.36333906587944,157.36333906587944,157.36333906587944,36.1772,65.8377,151.3742,152.1221,1.4132,0.9219,156.0606,146.6878,-0.0,2.1505,9688.208119738749,47.8676,-1.4,65.8372,34.1628,31.6744,13.4584,11.8762,0
So11111111111111111111111111111111111111112,155.1927081588751,3286,2024-03-13,155.1927081588751,155.1927081588751,155.1927081588751,155.1927081588751,155.1927081588751,155.1927081588751,64.4978,61.6075,151.0052,151.5704,1.0874,0.799,154.8302,147.1802,-0.0,0.0562,9530.84478067287,37.8185,-1.9297,61.6078,38.3922,23.2155,12.0572,11.4418,0
So11111111111111111111111111111111111111112,151.3228427006446,3285,2024-03-13,151.3228427006446,151.3228427006446,151.3228427006446,151.3228427006446,151.3228427006446,151.3228427006446,-26.5303,51.7104,150.715,151.1891,0.8766,0.7269,154.0778,147.3522,-100.0,-0.4695,9375.652072513994,-24.2691,-4.3979,51.7107,48.2893,3.4214,11.1989,11.1891,0
So11111111111111111111111111111111111111112,152.9146603153092,3284,2024-03-13,152.9146603153092,152.9146603153092,152.9146603153092,152.9146603153092,152.9146603153092,152.9146603153092,-15.4882,57.3544,150.5173,151.175,0.989,0.6895,154.1669,146.8677,-54.0949,0.5709,9526.97491521464,45.7289,-1.9022,57.3584,42.6416,14.7168,11.7972,11.8355,0
So11111111111111111111111111111111111111112,153.843949400421,3283,2024-03-13,153.843949400421,153.843949400421,153.843949400421,153.843949400421,153.843949400421,153.843949400421,18.5056,60.9649,150.1846,150.9918,0.9559,0.6146,154.1024,146.2668,-0.0,0.8939,9679.889575529949,25.0875,-0.0512,60.9681,39.0319,21.9362,11.5726,11.7695,0
So11111111111111111111111111111111111111112,152.73361155827018,3282,2024-03-13,152.73361155827018,152.73361155827018,152.73361155827018,152.73361155827018,152.73361155827018,152.73361155827018,10.1258,58.0367,150.0051,150.6916,0.8051,0.5293,153.5468,146.4634,-0.0,0.2993,9526.045626129528,20.5887,-0.2887,58.0383,41.9617,16.0765,10.7754,11.6738,0
So11111111111111111111111111111111111111112,152.12606256914285,3281,2024-03-13,152.12606256914285,152.12606256914285,152.12606256914285,152.12606256914285,152.12606256914285,152.12606256914285,-4.9637,56.3757,149.8212,150.4767,0.714,0.4604,153.1528,146.4896,-23.6455,0.3491,9373.312014571258,34.9481,-0.4348,56.3744,43.6256,12.7489,10.3676,11.5896,0
So11111111111111111111111111111111111111112,152.42388535584394,3280,2024-03-13,152.42388535584394,152.42388535584394,152.42388535584394,152.42388535584394,152.42388535584394,152.42388535584394,26.2859,57.4087,149.7291,150.3031,0.6493,0.397,152.8987,146.5595,-3.9087,0.1335,9525.438077140401,47.9371,-0.0576,57.4106,42.5894,14.8212,10.1844,11.8029,0
So11111111111111111111111111111111111111112,150.84673095656171,3279,2024-03-13,150.84673095656171,150.84673095656171,150.84673095656171,150.84673095656171,150.84673095656171,150.84673095656171,-27.9252,53.1777,149.6735,150.0798,0.5268,0.3339,152.6872,146.6598,-52.6257,0.7998,9373.014191784558,17.7096,-1.5693,53.1788,46.8212,6.3575,9.8277,11.9787,0
So11111111111111111111111111111111111111112,152.5222457396974,3278,2024-03-13,152.5222457396974,152.5222457396974,152.5222457396974,152.5222457396974,152.5222457396974,152.5222457396974,13.5313,58.9545,149.6538,149.9991,0.5234,0.2857,152.6416,146.666,-0.0,1.4232,9523.86092274112,51.1741,0.4618,58.9579,41.0421,17.9157,10.0947,12.6175,1
So11111111111111111111111111111111111111112,151.71037002390173,3277,2024-03-13,151.71037002390173,151.71037002390173,151.71037002390173,151.71037002390173,151.71037002390173,151.71037002390173,28.4099,56.8406,149.56,149.7335,0.3409,0.2262,152.2882,146.8318,-0.0,0.5961,9371.338677001422,50.7546,0.1045,56.8479,43.1521,13.6958,9.493,12.4822,0
So11111111111111111111111111111111111111112,150.00577798738684,3276,2024-03-13,150.00577798738684,150.00577798738684,150.00577798738684,150.00577798738684,150.00577798738684,150.00577798738684,11.1228,52.0347,149.5627,149.5254,0.1856,0.1975,152.2996,146.8258,-35.1005,-0.166,9219.62830697752,-26.8861,-1.1355,52.041,47.959,4.0819,9.1698,12.2237,0
So11111111111111111111111111111111111111112,149.33841193566408,3275,2024-03-13,149.33841193566408,149.33841193566408,149.33841193566408,149.33841193566408,149.33841193566408,149.33841193566408,-9.1715,50.0123,149.5613,149.4748,0.1584,0.2005,152.2973,146.8253,-100.0,-0.4368,9069.622528990134,16.3096,-1.3803,50.0168,49.9832,0.0336,9.5611,12.8278,0
So11111111111111111111111111111111111111112,149.8887030291545,3274,2024-03-13,149.8887030291545,149.8887030291545,149.8887030291545,149.8887030291545,149.8887030291545,149.8887030291545,-7.9669,51.6844,149.6911,149.4892,0.1891,0.2111,152.6124,146.7698,-43.5681,0.2726,9218.960940925797,37.9517,-0.75,51.6871,48.3129,3.3742,10.294,13.6866,0
So11111111111111111111111111111111111111112,150.3667186978406,3273,2024-03-13,150.3667186978406,150.3667186978406,150.3667186978406,150.3667186978406,150.3667186978406,150.3667186978406,12.9332,53.117,149.8725,149.4471,0.1696,0.2166,153.2372,146.5078,-19.6262,0.6018,9368.849643954953,29.8913,0.2166,53.118,46.882,6.2359,10.8263,14.4154,1
So11111111111111111111111111111111111111112,149.59072910699106,3272,2024-03-13,149.59072910699106,149.59072910699106,149.59072910699106,149.59072910699106,149.59072910699106,149.59072910699106,-24.6096,51.0761,150.0638,149.3503,0.0937,0.2283,153.9186,146.209,-41.3648,1.3521,9218.482925257113,-5.2012,-0.4522,51.0764,48.9236,2.1528,11.1794,14.8001,0
So11111111111111111111111111111111111111112,151.0673055935541,3271,2024-03-13,151.0673055935541,151.0673055935541,151.0673055935541,151.0673055935541,151.0673055935541,151.0673055935541,45.0866,55.3321,150.27,149.325,0.0743,0.2619,154.4306,146.1094,-0.0,0.6595,9368.073654364103,25.2347,1.2983,55.334,44.666,10.6679,11.8738,15.5698,0
So11111111111111111111111111111111111111112,148.36210971012704,3270,2024-03-13,148.36210971012704,148.36210971012704,148.36210971012704,148.36210971012704,148.36210971012704,148.36210971012704,14.4075,47.9511,150.2581,149.1416,-0.1019,0.3089,154.4108,146.1054,-65.2101,-0.7899,9217.006348770548,16.6784,-1.1001,47.9534,52.0466,4.0932,11.9665,16.0197,0
So11111111111111111111111111111111111111112,147.49766104623006,3269,2024-03-13,147.49766104623006,147.49766104623006,147.49766104623006,147.49766104623006,147.49766104623006,147.49766104623006,-14.4829,45.2699,150.4038,149.2237,-0.0497,0.4115,154.4841,146.3235,-95.0174,-0.5887,9068.64423906042,19.917,-1.7109,45.27,54.73,9.4601,12.5722,16.4561,0
