address,value,id,date,high,low,open,adj close,volume,close,swing,rsi,sma_5,sma_10,sma_20,sma_40,ema_5,ema_10,ema_20,ema_40,tsma,tma,macd,signal,bb_up,bb_low,william,vol,onvolume,cmo,dpo,lri,lrs,mp,mom,prc,sd,smi,ws,+di,-di,dx,adx,adxr,Target
So11111111111111111111111111111111111111112,190.51842594692317,3610,2024-03-27,190.51842594692317,190.51842594692317,190.51842594692317,190.51842594692317,190.51842594692317,190.51842594692317,-29.0902,48.9155,191.3508,191.3508,191.9673,191.5725,190.9774,190.948,191.1072,189.9531,188.9064,192.2907,0.0741,0.2808,196.9805,186.9541,-95.996,0.0403,13228.982974563833,8.2549,-0.1122,190.1545,-0.0872,190.5184,98.8447,0.81,2.5066,34.1242,190.9265,48.9202,51.0798,2.1595,15.9472,21.9526,-1
So11111111111111111111111111111111111111112,192.26383502597628,3609,2024-03-27,192.26383502597628,192.26383502597628,192.26383502597628,192.26383502597628,192.26383502597628,192.26383502597628,30.3035,54.1244,191.2229,191.2229,192.1828,191.5419,191.207,191.0435,191.1692,189.9241,188.9328,192.2512,0.1296,0.3325,197.2979,187.0677,-0.0,0.1318,13419.501400510755,53.1645,1.5827,189.7481,-0.1966,192.2638,98.713,1.7558,2.5576,53.4784,191.0285,54.1304,45.8696,8.2609,17.0078,22.4958,1
So11111111111111111111111111111111111111112,190.4456251063086,3608,2024-03-27,190.4456251063086,190.4456251063086,190.4456251063086,190.4456251063086,190.4456251063086,190.4456251063086,-30.1548,48.8546,190.4014,190.4014,192.2693,191.412,190.6785,190.7723,191.0539,189.8041,188.7342,192.1871,0.0207,0.3832,197.4451,187.0935,-44.1436,0.9489,13227.237565484778,15.9335,-0.7672,188.92,-0.356,190.4456,97.7725,-0.1912,2.5879,43.7431,190.7196,48.8622,51.1378,2.2757,17.6806,22.8408,-1
So11111111111111111111111111111111111111112,192.25491380808467,3607,2024-03-27,192.25491380808467,192.25491380808467,192.25491380808467,192.25491380808467,192.25491380808467,192.25491380808467,16.392,54.6571,190.1761,190.1761,192.3299,191.2943,190.795,190.8449,191.118,189.7712,189.189,192.1014,0.0667,0.4739,197.447,187.2128,-0.0,1.5871,13417.683190591088,60.7855,0.8384,188.6725,-0.4482,192.2549,98.5026,1.4291,2.5585,43.9747,190.7881,54.6634,45.3366,9.3267,18.8656,23.2967,1
So11111111111111111111111111111111111111112,191.27139353447495,3606,2024-03-27,191.27139353447495,191.27139353447495,191.27139353447495,191.27139353447495,191.27139353447495,191.27139353447495,23.2108,51.7651,189.4551,189.4551,192.2997,191.1865,190.065,190.5316,190.9983,189.6438,189.2729,191.9978,-0.0599,0.5757,197.4253,187.1741,-0.0,1.1199,13225.428276783003,62.4347,0.1659,188.1669,-0.5489,191.2714,97.9013,-0.3317,2.5628,7.2727,190.4214,51.7732,48.2268,3.5464,19.5994,23.4465,0
So11111111111111111111111111111111111111112,189.87874846086956,3605,2024-03-27,189.87874846086956,189.87874846086956,189.87874846086956,189.87874846086956,189.87874846086956,189.87874846086956,28.708,47.3527,188.6821,188.6821,192.2275,191.0547,189.4618,190.3672,190.9695,189.5604,189.7422,191.8865,-0.1205,0.7345,197.4489,187.0061,-0.0,0.3354,13034.156883248528,-7.9495,-0.833,188.0282,-0.6014,189.8787,97.7057,-1.2797,2.6107,-30.4277,190.2089,47.361,52.639,5.2781,20.8342,24.0181,0
So11111111111111111111111111111111111111112,188.156266566626,3604,2024-03-27,188.156266566626,188.156266566626,188.156266566626,188.156266566626,188.156266566626,188.156266566626,-19.3792,41.1749,188.8077,188.8077,192.1829,190.9377,189.2533,190.4757,191.0843,189.544,190.5731,191.7692,-0.0543,0.9483,197.4981,186.8677,-75.8108,-0.07,12844.278134787659,-49.5401,-2.0647,188.2128,-0.6344,188.1563,96.9344,-2.1756,2.6576,-58.1654,190.2915,41.1805,58.8195,17.639,22.0309,24.6094,-1
So11111111111111111111111111111111111111112,189.31901863951808,3603,2024-03-27,189.31901863951808,189.31901863951808,189.31901863951808,189.31901863951808,189.31901863951808,189.31901863951808,11.147,44.4494,189.5588,189.5588,192.2224,190.8542,189.8019,190.9912,191.3926,189.6152,191.7656,191.6447,0.2065,1.199,197.4279,187.0169,-57.5484,-0.5742,13032.434401354285,-47.2471,-0.6027,189.1223,-0.5678,189.319,96.854,-1.9869,2.6027,-65.3363,190.8253,44.4521,55.5479,11.0959,22.3687,24.3187,1
So11111111111111111111111111111111111111112,188.6501986609632,3602,2024-03-27,188.6501986609632,188.6501986609632,188.6501986609632,188.6501986609632,188.6501986609632,188.6501986609632,20.7311,41.991,190.244,190.244,192.297,190.7268,190.0433,191.3628,191.6108,189.6304,192.5333,191.5079,0.4179,1.4471,197.3752,187.2188,-76.7014,-2.2158,12843.115382714766,-71.1003,-0.4635,189.9857,-0.4864,188.6502,96.8284,-2.2351,2.5391,-83.1731,191.2019,41.9906,58.0094,16.0188,23.2358,24.3552,0
So11111111111111111111111111111111111111112,187.40633440609847,3601,2024-03-27,187.40633440609847,187.40633440609847,187.40633440609847,187.40633440609847,187.40633440609847,187.40633440609847,-51.6713,37.1839,191.4681,191.4681,192.3418,190.5848,190.7398,191.9655,191.9225,189.6807,193.5954,191.3509,0.7497,1.7044,197.305,187.3786,-100.0,-2.5116,12654.465184053803,-100.0,-1.5799,191.4409,-0.2955,187.4063,96.6043,-2.7995,2.4816,-92.5414,191.8398,37.1835,62.8165,25.633,23.791,24.3361,-1
So11111111111111111111111111111111111111112,190.5066121509046,3600,2024-03-27,190.5066121509046,190.5066121509046,190.5066121509046,190.5066121509046,190.5066121509046,190.5066121509046,-23.4215,46.0054,192.9438,192.9438,192.5669,190.4331,192.4066,192.9787,192.3979,189.7973,194.7038,191.1752,1.289,1.943,196.9937,188.1401,-100.0,-1.7345,12841.8715184599,-100.0,1.1816,193.3379,-0.0503,190.5066,99.3998,-1.0546,2.2134,-81.357,192.9481,46.0072,53.9928,7.9856,23.6493,24.3613,0
So11111111111111111111111111111111111111112,191.91190058515244,3599,2024-03-26,191.91190058515244,191.91190058515244,191.91190058515244,191.91190058515244,191.91190058515244,191.91190058515244,-13.8873,51.1136,193.8779,193.8779,192.6585,190.2672,193.3565,193.528,192.5969,189.7609,195.171,190.9618,1.6429,2.1066,196.9857,188.3313,-100.0,-1.5494,13032.378130610805,-100.0,1.822,194.6791,0.1635,191.9119,100.1357,0.7313,2.1636,-60.0373,193.5585,51.1123,48.8877,2.2246,24.8542,25.0681,0
So11111111111111111111111111111111111111112,192.74513958774727,3598,2024-03-26,192.74513958774727,192.74513958774727,192.74513958774727,192.74513958774727,192.74513958774727,192.74513958774727,-33.758,54.4412,194.5699,194.5699,192.68,190.094,194.0789,193.8872,192.669,189.6506,195.3639,190.7227,1.9276,2.2225,196.9964,188.3636,-100.0,-0.812,13224.290031195957,-43.4957,1.7467,195.6952,0.3519,192.7451,101.5378,2.9771,2.1582,-20.7985,193.9702,54.4382,45.5618,8.8763,26.5949,26.4163,0
So11111111111111111111111111111111111111112,194.77062197209315,3597,2024-03-26,194.77062197209315,194.77062197209315,194.77062197209315,194.77062197209315,194.77062197209315,194.77062197209315,-0.2316,63.8162,194.8883,194.8883,192.7006,189.8242,194.7457,194.141,192.661,189.4919,195.3022,190.4641,2.1782,2.2962,197.022,188.3792,-58.1076,-0.1107,13417.035170783704,35.5773,2.7498,196.3944,0.5012,194.7706,103.06,3.6165,2.1607,32.6039,194.2764,63.8104,36.1896,27.6208,27.9579,27.7967,0
So11111111111111111111111111111111111111112,194.78451660859895,3596,2024-03-26,194.78451660859895,194.78451660859895,194.78451660859895,194.78451660859895,194.78451660859895,194.78451660859895,-6.5496,63.8866,194.7556,194.7556,192.6102,189.4268,194.7332,194.0011,192.439,189.2212,194.8292,190.1764,2.2601,2.3257,196.829,188.3914,-46.4187,0.2254,13611.805792755797,-21.2826,1.4685,196.1933,0.5138,194.7845,103.0898,2.7387,2.1094,45.9897,194.1529,63.8805,36.1195,27.7609,27.9838,28.5714,0
So11111111111111111111111111111111111111112,195.17749205601623,3595,2024-03-26,195.17749205601623,195.17749205601623,195.17749205601623,195.17749205601623,195.17749205601623,195.17749205601623,-3.2348,65.7828,194.8923,194.8923,192.5112,188.9606,194.7076,193.827,192.1921,188.9359,194.3406,189.8581,2.3303,2.3421,196.6125,188.4099,-21.3656,0.3822,13806.590309364396,10.06,1.0506,196.0195,0.5446,195.1775,102.2887,3.1085,2.0507,54.4605,193.9949,65.777,34.223,31.554,28.001,28.9096,0
So11111111111111111111111111111111111111112,195.37157867968148,3594,2024-03-26,195.37157867968148,195.37157867968148,195.37157867968148,195.37157867968148,195.37157867968148,195.37157867968148,17.2369,66.6882,194.8227,194.8227,192.3791,188.4886,194.4727,193.5268,191.8778,188.6158,193.7627,189.503,2.346,2.345,196.2944,188.4638,-7.1105,0.0317,14001.767801420412,33.5975,0.8405,195.3139,0.472,195.3716,103.0734,4.4382,1.9576,55.3913,193.6993,66.6849,33.3151,33.3699,27.7277,29.3738,1
So11111111111111111111111111111111111111112,194.33736521559922,3593,2024-03-26,194.33736521559922,194.33736521559922,194.33736521559922,194.33736521559922,194.33736521559922,194.33736521559922,3.8416,64.2462,194.5472,194.5472,192.1365,187.9552,194.0232,193.1169,191.5101,188.2694,193.303,189.114,2.3122,2.3448,195.8775,188.3955,-76.7015,-0.3251,13806.39622274073,49.6059,-0.4207,194.4101,0.3663,194.3374,101.2659,4.6301,1.8705,58.603,193.2812,64.2427,35.7573,28.4854,27.2937,29.0912,0
So11111111111111111111111111111111111111112,194.1068686712993,3592,2024-03-26,194.1068686712993,194.1068686712993,194.1068686712993,194.1068686712993,194.1068686712993,194.1068686712993,-22.692,63.6924,194.0111,194.0111,191.7783,187.4521,193.8662,192.8457,191.2125,187.9582,193.3245,188.6958,2.3407,2.3529,195.9545,187.6021,-35.7216,0.7765,13612.058857525131,47.4112,-0.7675,193.715,0.2813,194.1069,100.9186,3.2787,2.0881,76.6548,193.0172,63.6919,36.3081,27.3838,27.202,28.8299,-1
So11111111111111111111111111111111111111112,195.4683893659838,3591,2024-03-26,195.4683893659838,195.4683893659838,195.4683893659838,195.4683893659838,195.4683893659838,195.4683893659838,10.6482,69.5717,193.5201,193.5201,191.4715,187.0055,193.7458,192.5654,190.9078,187.6429,193.2026,188.2632,2.3665,2.356,195.8162,187.1268,-0.0,1.6288,13806.16572619643,100.0,0.5865,192.9355,0.1718,195.4684,101.626,5.0913,2.1724,89.1402,192.7448,69.5702,30.4298,39.1403,27.188,28.5906,1
