address,value,id,date,high,low,open,adj close,volume,close,swing,rsi,sma,ema,macd,signal,bb_up,bb_low,william,vol,onvolume,cmo,dpo,+di,-di,dx,adx,adxr,Target
So11111111111111111111111111111111111111112,169.7867400564514,3439,2024-03-20,169.7867400564514,169.7867400564514,169.7867400564514,169.7867400564514,169.7867400564514,169.7867400564514,9.4626,31.649,179.6897,180.173,-5.0555,-4.3436,189.8492,169.5302,-95.4149,-4.1857,10560.172473905212,-87.2598,-1.9186,31.6502,68.3498,36.6995,23.9691,24.5506,0
So11111111111111111111111111111111111111112,169.21898618452127,3438,2024-03-20,169.21898618452127,169.21898618452127,169.21898618452127,169.21898618452127,169.21898618452127,169.21898618452127,-60.1049,30.5806,180.4158,181.2663,-4.7219,-4.1657,189.6764,171.1552,-100.0,-4.9744,10390.38573384876,-96.2594,-2.999,30.5831,69.4169,38.8339,22.9898,23.5546,0
So11111111111111111111111111111111111111112,172.82527889878142,3437,2024-03-20,172.82527889878142,172.82527889878142,172.82527889878142,172.82527889878142,172.82527889878142,172.82527889878142,-36.4155,33.6819,181.1298,182.5344,-4.1695,-4.0266,188.911,173.3486,-100.0,-4.9063,10559.604720033281,-95.3072,0.4347,33.6851,66.3149,32.6297,21.771,22.6384,0
So11111111111111111111111111111111111111112,175.01020920818112,3436,2024-03-20,175.01020920818112,175.01020920818112,175.01020920818112,175.01020920818112,175.01020920818112,175.01020920818112,-100.0,35.7217,181.8791,183.5564,-3.771,-3.9909,189.1891,174.5691,-100.0,-2.7497,10732.429998932063,-72.8668,0.9311,35.7237,64.2763,28.5526,20.9357,21.4067,0
So11111111111111111111111111111111111111112,181.60156156520316,3435,2024-03-20,181.60156156520316,181.60156156520316,181.60156156520316,181.60156156520316,181.60156156520316,181.60156156520316,4.5782,43.013,182.8175,184.456,-3.4301,-4.0459,191.1119,174.5231,-89.6578,-1.1506,10907.440208140244,31.7452,6.64,43.0159,56.9841,13.9681,20.3498,20.9751,0
So11111111111111111111111111111111111111112,181.3268708628103,3434,2024-03-20,181.3268708628103,181.3268708628103,181.3268708628103,181.3268708628103,181.3268708628103,181.3268708628103,-33.8258,42.56,183.5322,184.7565,-3.6162,-4.1998,193.5655,173.4989,-54.7413,0.221,10725.838646575041,-1.6198,4.1036,42.5622,57.4378,14.8756,20.8407,20.7492,0
So11111111111111111111111111111111111111112,183.35642161439836,3433,2024-03-20,183.35642161439836,183.35642161439836,183.35642161439836,183.35642161439836,183.35642161439836,183.35642161439836,-10.4412,45.0202,184.3634,185.1175,-3.7731,-4.3457,196.1325,172.5943,-12.9117,1.5171,10907.165517437852,3.2261,3.6725,45.0216,54.9784,9.9568,21.2996,20.5889,0
So11111111111111111111111111111111111111112,183.98289244124,3432,2024-03-20,183.98289244124,183.98289244124,183.98289244124,183.98289244124,183.98289244124,183.98289244124,19.613,45.7786,185.2798,185.3029,-4.1251,-4.4889,199.2423,171.3173,-0.0,1.3026,11090.52193905225,44.3123,2.6355,45.7798,54.2202,8.4404,22.1721,20.6948,0
So11111111111111111111111111111111111111112,182.80611176899586,3431,2024-03-19,182.80611176899586,182.80611176899586,182.80611176899586,182.80611176899586,182.80611176899586,182.80611176899586,61.2528,44.1395,186.0905,185.4419,-4.5782,-4.5798,201.4688,170.7122,-4.6502,0.125,10906.539046611011,48.3649,0.772,44.1389,55.8611,11.7222,23.2284,20.5282,0
So11111111111111111111111111111111111111112,179.13094096897998,3430,2024-03-19,179.13094096897998,179.13094096897998,179.13094096897998,179.13094096897998,179.13094096897998,179.13094096897998,-39.2617,38.7668,186.8591,185.7193,-4.9702,-4.5802,203.0206,170.6976,-51.6444,0.9348,10723.732934842015,-0.8247,-2.884,38.7645,61.2355,22.4711,24.1135,20.0973,0
So11111111111111111111111111111111111111112,181.4866427659011,3429,2024-03-19,181.4866427659011,181.4866427659011,181.4866427659011,181.4866427659011,181.4866427659011,181.4866427659011,-26.1084,41.1209,187.8561,186.4128,-5.0239,-4.4827,204.4421,171.2701,-20.6264,2.8706,10902.863875810996,34.9548,-0.816,41.1191,58.8809,17.7618,24.2398,19.524,0
So11111111111111111111111111111111111111112,183.05314532347538,3428,2024-03-19,183.05314532347538,183.05314532347538,183.05314532347538,183.05314532347538,183.05314532347538,183.05314532347538,88.5381,42.7241,188.6621,186.9314,-5.2592,-4.3474,205.4966,171.8276,-0.0,2.151,11084.350518576897,-11.7721,1.6864,42.7215,57.2785,14.5571,24.7381,19.622,0
So11111111111111111111111111111111111111112,177.7408616320091,3427,2024-03-19,177.7408616320091,177.7408616320091,177.7408616320091,177.7408616320091,177.7408616320091,177.7408616320091,38.0393,34.7127,189.4773,187.3396,-5.6427,-4.1195,206.7203,172.2343,-78.3975,-2.2404,10901.297373253421,-28.6517,-2.2052,34.7096,65.2904,30.5808,25.5213,20.0785,1
So11111111111111111111111111111111111111112,175.45850594435234,3426,2024-03-19,175.45850594435234,175.45850594435234,175.45850594435234,175.45850594435234,175.45850594435234,175.45850594435234,-63.3125,30.8536,190.7685,188.35,-5.5091,-3.7387,208.1696,173.3674,-100.0,-2.7385,10723.556511621411,-47.4322,-3.8961,30.8509,69.1491,38.2983,25.1321,20.1896,0
So11111111111111111111111111111111111111112,179.25725599753088,3425,2024-03-19,179.25725599753088,179.25725599753088,179.25725599753088,179.25725599753088,179.25725599753088,179.25725599753088,58.9519,33.9548,192.0248,189.707,-5.0261,-3.296,208.4224,175.6272,-65.6711,-4.6067,10899.015017565764,-39.64,0.4712,33.9521,66.0479,32.0958,24.1193,20.0441,0
So11111111111111111111111111111111111111112,175.7201448498861,3424,2024-03-19,175.7201448498861,175.7201448498861,175.7201448498861,175.7201448498861,175.7201448498861,175.7201448498861,-100.0,27.6674,193.2965,190.807,-4.7233,-2.8635,209.4797,177.1133,-100.0,-2.6784,10719.757761568233,-50.4063,-3.8221,27.6652,72.3348,44.6697,23.5057,20.3155,0
So11111111111111111111111111111111111111112,186.02373897675452,3423,2024-03-19,186.02373897675452,186.02373897675452,186.02373897675452,186.02373897675452,186.02373897675452,186.02373897675452,33.3579,37.2588,194.9441,192.3951,-3.9079,-2.3986,210.3238,179.5644,-20.2495,-0.245,10895.477906418118,33.4667,6.3199,37.2582,62.7418,25.4835,21.8777,19.927,0
So11111111111111111111111111111111111111112,184.02226587545385,3422,2024-03-19,184.02226587545385,184.02226587545385,184.02226587545385,184.02226587545385,184.02226587545385,184.02226587545385,-23.8536,33.0748,196.0502,193.0657,-3.8595,-2.0213,211.8799,180.2205,-82.7465,-0.0252,10709.454167441363,-38.445,3.033,33.0722,66.9278,33.8557,21.6004,20.3542,1
So11111111111111111111111111111111111111112,185.45348305086463,3421,2024-03-19,185.45348305086463,185.45348305086463,185.45348305086463,185.45348305086463,185.45348305086463,185.45348305086463,-17.9742,34.6076,197.284,194.0177,-3.5378,-1.5617,213.0178,181.5502,-54.6712,0.472,10893.476433316817,-57.8495,2.6187,34.6052,65.3948,30.7895,20.6576,20.3032,0
So11111111111111111111111111111111111111112,186.5319336011285,3420,2024-03-19,186.5319336011285,186.5319336011285,186.5319336011285,186.5319336011285,186.5319336011285,186.5319336011285,37.0578,35.7671,198.3616,194.9192,-3.2214,-1.0677,213.6526,183.0706,-70.4956,-1.7656,11078.92991636768,-60.6869,2.8553,35.7653,64.2347,28.4695,19.8783,20.5633,0
So11111111111111111111111111111111111111112,184.30846720898168,3419,2024-03-19,184.30846720898168,184.30846720898168,184.30846720898168,184.30846720898168,184.30846720898168,184.30846720898168,13.4915,31.3608,199.1693,195.802,-2.8805,-0.5292,213.5553,184.7833,-93.4702,-5.1548,10892.397982766552,-89.3919,-0.6647,31.3602,68.6398,37.2796,19.2174,20.6359,0
So11111111111111111111111111111111111111112,183.49897438995384,3418,2024-03-19,183.49897438995384,183.49897438995384,183.49897438995384,183.49897438995384,183.49897438995384,183.49897438995384,-71.8641,29.7317,200.1019,197.0119,-2.1771,0.0586,212.837,187.3668,-100.0,-6.1322,10708.08951555757,-100.0,-1.772,29.7311,70.2689,40.5378,17.828,20.7301,0
So11111111111111111111111111111111111111112,187.8108176515655,3417,2024-03-19,187.8108176515655,187.8108176515655,187.8108176515655,187.8108176515655,187.8108176515655,187.8108176515655,-99.4643,33.6862,200.9887,198.4343,-1.1652,0.6175,211.1948,190.7826,-100.0,-4.6294,10891.588489947524,-80.6386,0.9138,33.6855,66.3145,32.6291,16.0811,20.1107,1
So11111111111111111111111111111111111111112,193.77867309658282,3416,2024-03-19,193.77867309658282,193.77867309658282,193.77867309658282,193.77867309658282,193.77867309658282,193.77867309658282,-35.2854,40.6315,201.7673,199.5526,-0.2958,1.0632,210.0229,193.5117,-100.0,-3.0641,11079.39930759909,-38.5622,5.1412,40.6308,59.3692,18.7385,14.8082,19.0313,0
So11111111111111111111111111111111111111112,195.89579500163006,3415,2024-03-19,195.89579500163006,195.89579500163006,195.89579500163006,195.89579500163006,195.89579500163006,195.89579500163006,-34.259,43.5928,202.2254,200.1603,0.2106,1.4029,209.6299,194.8209,-100.0,-1.8578,11273.177980695673,-31.1642,5.3551,43.5914,56.4086,12.8171,14.5058,18.4526,0
So11111111111111111111111111111111111111112,197.95133400513916,3414,2024-03-19,197.95133400513916,197.95133400513916,197.95133400513916,197.95133400513916,197.95133400513916,197.95133400513916,-62.2112,46.656,202.6112,200.6092,0.6383,1.701,209.4378,195.7846,-100.0,0.4015,11469.073775697303,3.585,4.5147,46.6565,53.3435,6.6869,14.6358,17.9543,0
So11111111111111111111111111111111111111112,201.68400620654896,3413,2024-03-19,201.68400620654896,201.68400620654896,201.68400620654896,201.68400620654896,201.68400620654896,201.68400620654896,24.7829,52.9326,202.8533,200.889,0.9656,1.9667,209.3365,196.3701,-0.0,1.5931,11667.025109702443,30.6014,5.4644,52.9324,47.0676,5.8648,15.2472,17.7983,0
So11111111111111111111111111111111111111112,200.19703499453914,3412,2024-03-19,200.19703499453914,200.19703499453914,200.19703499453914,200.19703499453914,200.19703499453914,200.19703499453914,33.6369,50.4669,202.7162,200.8053,0.9893,2.2169,209.4053,196.0271,-0.0,0.3061,11465.341103495894,-32.6085,2.2494,50.4678,49.5322,0.9356,15.9689,18.085,1
So11111111111111111111111111111111111111112,198.17881818873715,3411,2024-03-19,198.17881818873715,198.17881818873715,198.17881818873715,198.17881818873715,198.17881818873715,198.17881818873715,-14.8467,46.9689,202.495,200.8694,1.1565,2.5238,209.7695,195.2205,-90.4103,-0.9312,11265.144068501355,-21.3183,-0.6506,46.968,53.032,6.064,17.1253,18.5372,0
So11111111111111111111111111111111111111112,199.06961819755065,3410,2024-03-19,199.06961819755065,199.06961819755065,199.06961819755065,199.06961819755065,199.06961819755065,199.06961819755065,24.3686,48.3701,202.6636,201.1526,1.5587,2.8657,209.682,195.6452,-75.4579,-1.6982,11463.322886690092,-38.7553,-0.0451,48.3687,51.6313,3.2626,17.9762,19.0061,0
So11111111111111111111111111111111111111112,197.60750422415387,3409,2024-03-19,197.60750422415387,197.60750422415387,197.60750422415387,197.60750422415387,197.60750422415387,197.60750422415387,-29.1452,45.9102,202.7486,201.3718,1.9585,3.1924,209.6307,195.8665,-100.0,-2.6792,11264.25326849254,-64.9971,-1.7414,45.9102,54.0898,8.1797,19.108,19.2728,0
So11111111111111111111111111111111111111112,199.3562138349693,3408,2024-03-19,199.3562138349693,199.3562138349693,199.3562138349693,199.3562138349693,199.3562138349693,199.3562138349693,-70.1477,48.4725,202.701,201.7681,2.5893,3.5009,209.7361,195.6659,-100.0,-1.9134,11461.860772716695,-55.6131,-0.3062,48.4736,51.5264,3.0528,19.9487,19.4117,0
So11111111111111111111111111111111111111112,203.56507328088688,3407,2024-03-18,203.56507328088688,203.56507328088688,203.56507328088688,203.56507328088688,203.56507328088688,203.56507328088688,49.6573,55.3838,202.5709,202.022,3.1786,3.7288,209.937,195.2048,-63.1573,-3.0564,11661.216986551664,-42.2604,3.8379,55.3851,44.6149,10.7701,21.2483,19.6557,0
So11111111111111111111111111111111111111112,200.58563680958343,3406,2024-03-18,200.58563680958343,200.58563680958343,200.58563680958343,200.58563680958343,200.58563680958343,200.58563680958343,-68.4194,50.7716,202.1796,201.8595,3.4562,3.8663,210.1032,194.256,-100.0,-3.5203,11457.651913270778,-59.0887,-0.2268,50.7712,49.2288,1.5423,22.0544,19.6881,0
So11111111111111111111111111111111111111112,204.69080039213648,3405,2024-03-18,204.69080039213648,204.69080039213648,204.69080039213648,204.69080039213648,204.69080039213648,204.69080039213648,-66.3626,58.5136,201.9035,201.9936,4.0634,3.9689,210.3947,193.4123,-100.0,-0.7607,11658.237550080361,18.096,2.2778,58.5132,41.4868,17.0263,23.6322,20.4113,0
So11111111111111111111111111111111111111112,208.67255545158778,3404,2024-03-18,208.67255545158778,208.67255545158778,208.67255545158778,208.67255545158778,208.67255545158778,208.67255545158778,8.7966,67.8293,201.4582,201.7097,4.3614,3.9452,210.2469,192.6695,-0.4407,1.3672,11862.928350472497,77.5225,4.5034,67.8287,32.1713,35.6574,24.1404,20.9085,0
So11111111111111111111111111111111111111112,208.14475704916293,3403,2024-03-18,208.14475704916293,208.14475704916293,208.14475704916293,208.14475704916293,208.14475704916293,208.14475704916293,-9.2383,67.1869,200.6789,200.9768,4.2729,3.8412,209.5345,191.8233,-9.2188,2.5229,11654.25579502091,80.6664,2.4184,67.1857,32.8143,34.3714,23.2544,19.8496,0
So11111111111111111111111111111111111111112,208.69905321333624,3402,2024-03-18,208.69905321333624,208.69905321333624,208.69905321333624,208.69905321333624,208.69905321333624,208.69905321333624,28.2396,68.5239,200.0473,200.2222,4.1515,3.7333,208.4742,191.6204,-0.0,3.3349,11862.400552070074,52.3108,2.3995,68.5213,31.4787,37.0426,22.3993,18.8265,0
So11111111111111111111111111111111111111112,207.0046769130448,3401,2024-03-18,207.0046769130448,207.0046769130448,207.0046769130448,207.0046769130448,207.0046769130448,207.0046769130448,71.9714,66.6422,199.2305,199.3299,3.8799,3.6287,207.3043,191.1567,-0.0,1.3917,11653.701498856737,45.6075,0.355,66.6388,33.3612,33.2777,21.2729,18.0121,1
So11111111111111111111111111111111111111112,202.6863901986809,3400,2024-03-18,202.6863901986809,202.6863901986809,202.6863901986809,202.6863901986809,202.6863901986809,202.6863901986809,-4.564,61.1425,198.5276,198.5221,3.6492,3.5659,206.2098,190.8454,-32.4318,0.1822,11446.696821943693,-17.5776,-3.6749,61.1392,38.8608,22.2784,20.3494,17.2643,0
So11111111111111111111111111111111111111112,202.96023057884972,3399,2024-03-18,202.96023057884972,202.96023057884972,202.96023057884972,202.96023057884972,202.96023057884972,202.96023057884972,28.7665,61.7414,197.871,198.0837,3.7413,3.5451,206.2338,189.5082,-27.3839,-0.7288,11649.383212142375,2.8691,-2.1613,61.7385,38.2615,23.4771,20.201,16.9805,0
So11111111111111111111111111111111111111112,201.23423834869538,3398,2024-03-18,201.23423834869538,201.23423834869538,201.23423834869538,201.23423834869538,201.23423834869538,201.23423834869538,-35.8194,59.4141,197.3047,197.5704,3.7765,3.4961,205.746,188.8634,-100.0,-0.4839,11446.422981563524,28.9103,-3.0938,59.4099,40.5901,18.8197,19.949,16.6928,1
So11111111111111111111111111111111111111112,203.38340346233107,3397,2024-03-18,203.38340346233107,203.38340346233107,203.38340346233107,203.38340346233107,203.38340346233107,203.38340346233107,7.3674,63.9115,196.8941,197.1847,3.9424,3.426,205.3298,188.4584,-4.8764,0.8282,11647.65721991222,85.0323,0.015,63.907,36.093,27.8141,20.0359,16.4669,0
So11111111111111111111111111111111111111112,202.94135687730287,3396,2024-03-18,202.94135687730287,202.94135687730287,202.94135687730287,202.94135687730287,202.94135687730287,202.94135687730287,-11.1626,63.3834,196.0084,196.5323,3.8779,3.2969,205.2169,186.7999,-8.5455,2.464,11444.27381644989,9.7288,0.1386,63.3776,36.6224,26.7552,19.4376,16.1182,0
So11111111111111111111111111111111111111112,203.6111125122077,3395,2024-03-18,203.6111125122077,203.6111125122077,203.6111125122077,203.6111125122077,203.6111125122077,203.6111125122077,13.6236,64.7182,195.183,195.8576,3.7842,3.1516,204.7117,185.6543,-0.0,2.6681,11647.215173327193,19.742,0.7904,64.7132,35.2868,29.4263,18.8747,15.4747,0
So11111111111111111111111111111111111111112,202.7936987445638,3394,2024-03-18,202.7936987445638,202.7936987445638,202.7936987445638,202.7936987445638,202.7936987445638,202.7936987445638,64.2036,63.8557,194.0953,195.0415,3.5413,2.9935,204.4572,183.7334,-0.0,0.9018,11443.604060814985,34.6894,0.6428,63.8498,36.1502,27.6996,18.063,14.956,0
So11111111111111111111111111111111111111112,198.9414802203503,3393,2024-03-18,198.9414802203503,198.9414802203503,198.9414802203503,198.9414802203503,198.9414802203503,198.9414802203503,52.7982,59.5201,193.1062,194.2254,3.2631,2.8565,203.7312,182.4812,-45.173,-1.3807,11240.81036207042,15.6878,-2.2993,59.5151,40.4849,19.0303,17.3217,14.3919,0
So11111111111111111111111111111111111111112,195.77358792487644,3392,2024-03-18,195.77358792487644,195.77358792487644,195.77358792487644,195.77358792487644,195.77358792487644,195.77358792487644,-96.2997,55.4374,192.549,193.729,3.2528,2.7549,203.0599,182.0381,-100.0,0.3618,11041.86888185007,0.2926,-5.1619,55.4346,44.5654,10.8692,17.1903,14.424,0
So11111111111111111111111111111111111111112,201.55157020057297,3391,2024-03-18,201.55157020057297,201.55157020057297,201.55157020057297,201.55157020057297,201.55157020057297,201.55157020057297,13.0502,66.8504,191.9531,193.5138,3.5147,2.6304,203.0026,180.9036,-0.0,2.8661,11237.642469774946,97.0466,0.9782,66.8455,33.1545,33.6909,17.6766,14.5312,0
So11111111111111111111111111111111111111112,200.76855910387934,3390,2024-03-18,200.76855910387934,200.76855910387934,200.76855910387934,200.76855910387934,200.76855910387934,200.76855910387934,68.5458,65.9676,191.1959,192.6677,3.2097,2.4093,201.5652,180.8266,-0.0,1.716,11036.090899574374,75.2283,1.3544,65.9638,34.0362,31.9277,16.4447,13.6047,0
So11111111111111111111111111111111111111112,196.6558115036895,3389,2024-03-18,196.6558115036895,196.6558115036895,196.6558115036895,196.6558115036895,196.6558115036895,196.6558115036895,-1.6456,60.896,190.5291,191.815,2.8533,2.2092,200.029,181.0292,-5.8363,0.7058,10835.322340470495,68.5042,-1.7518,60.8917,39.1083,21.7834,15.2537,13.3647,0
So11111111111111111111111111111111111111112,196.75454863330518,3388,2024-03-18,196.75454863330518,196.75454863330518,196.75454863330518,196.75454863330518,196.75454863330518,196.75454863330518,16.9243,61.0972,190.0356,191.3054,2.7759,2.0482,199.2318,180.8394,-0.0,0.9614,11031.978151974185,16.4528,-1.1193,61.0947,38.9053,22.1893,14.7514,13.4107,0
So11111111111111111111111111111111111111112,195.7390909397413,3387,2024-03-18,195.7390909397413,195.7390909397413,195.7390909397413,195.7390909397413,195.7390909397413,195.7390909397413,11.2721,59.8182,189.3109,190.7318,2.6265,1.8663,198.5591,180.0627,-1.6867,0.3636,10835.223603340879,34.9018,-2.0163,59.8155,40.1845,19.6311,14.1792,13.2181,0
So11111111111111111111111111111111111111112,195.06276582083007,3386,2024-03-18,195.06276582083007,195.06276582083007,195.06276582083007,195.06276582083007,195.06276582083007,195.06276582083007,-12.0306,58.985,188.625,190.2048,2.501,1.6762,197.8992,179.3508,-21.0891,1.0618,10639.484512401137,22.0564,-1.7315,58.9815,41.0185,17.963,13.7599,13.2261,0
So11111111111111111111111111111111111111112,195.78460332987274,3385,2024-03-18,195.78460332987274,195.78460332987274,195.78460332987274,195.78460332987274,195.78460332987274,195.78460332987274,44.9722,60.2224,187.9196,189.6934,2.3734,1.47,197.2737,178.5655,-0.0,0.4964,10834.547278221968,50.8224,0.2708,60.2202,39.7798,20.4404,13.4366,13.2711,0
So11111111111111111111111111111111111111112,193.08627241567336,3384,2024-03-18,193.08627241567336,193.08627241567336,193.08627241567336,193.08627241567336,193.08627241567336,193.08627241567336,-40.463,57.0941,187.1469,189.0522,2.1024,1.2441,196.326,177.9678,-40.7372,1.6072,10638.762674892096,12.4818,-2.2373,57.0922,42.9078,14.1844,12.8978,13.329,0
So11111111111111111111111111111111111111112,195.5140505468575,3383,2024-03-17,195.5140505468575,195.5140505468575,195.5140505468575,195.5140505468575,195.5140505468575,195.5140505468575,52.5373,61.1078,186.6367,188.6276,2.0007,1.0296,195.5696,177.7038,-0.0,1.5355,10831.84894730777,23.5186,0.9226,61.1066,38.8934,22.2133,12.7988,13.6782,0
So11111111111111111111111111111111111111112,192.3618097638393,3382,2024-03-17,192.3618097638393,192.3618097638393,192.3618097638393,192.3618097638393,192.3618097638393,192.3618097638393,-9.7747,57.5047,185.857,187.9027,1.5946,0.7868,194.2611,177.4529,-19.0211,0.7512,10636.334896760913,45.2196,-1.7645,57.504,42.496,15.008,12.0746,13.6171,0
So11111111111111111111111111111111111111112,192.9482910390419,3381,2024-03-17,192.9482910390419,192.9482910390419,192.9482910390419,192.9482910390419,192.9482910390419,192.9482910390419,56.564,58.4412,185.383,187.4333,1.3741,0.5848,193.3227,177.4433,-0.9922,0.6859,10828.696706524752,43.5084,-0.26,58.4392,41.5608,16.8784,11.849,13.8977,0
So11111111111111111111111111111111111111112,189.55444806709792,3380,2024-03-17,189.55444806709792,189.55444806709792,189.55444806709792,189.55444806709792,189.55444806709792,189.55444806709792,-34.6504,54.4604,185.1494,186.8528,1.013,0.3875,192.4328,177.866,-47.16,1.3315,10635.74841548571,47.6389,-2.9619,54.4595,45.5405,8.9189,11.4621,13.9842,1
So11111111111111111111111111111111111111112,191.63347440136957,3379,2024-03-17,191.63347440136957,191.63347440136957,191.63347440136957,191.63347440136957,191.63347440136957,191.63347440136957,-23.1293,57.5973,185.3113,186.5684,0.8828,0.2311,193.105,177.5176,-12.4314,4.6042,10825.302863552808,56.6054,-0.8721,57.5967,42.4033,15.1934,11.6578,14.3537,0
So11111111111111111111111111111111111111112,193.0212318718191,3378,2024-03-17,193.0212318718191,193.0212318718191,193.0212318718191,193.0212318718191,193.0212318718191,193.0212318718191,100.0,59.7301,185.4846,186.0352,0.4921,0.0682,193.9577,177.0115,-0.0,3.3468,11016.936337954177,28.0505,2.1563,59.7294,40.2706,19.4589,11.3858,14.3834,0
So11111111111111111111111111111111111111112,185.67011943796717,3377,2024-03-17,185.67011943796717,185.67011943796717,185.67011943796717,185.67011943796717,185.67011943796717,185.67011943796717,-12.7156,50.7621,185.3664,185.2998,-0.155,-0.0377,193.4737,177.2591,-35.8026,1.0977,10823.915106082359,11.9189,-4.2067,50.7614,49.2386,1.5228,10.7648,14.1791,0
So11111111111111111111111111111111111111112,186.4330557842342,3376,2024-03-17,186.4330557842342,186.4330557842342,186.4330557842342,186.4330557842342,186.4330557842342,186.4330557842342,76.252,51.8761,185.5284,185.2609,-0.2302,-0.0084,193.7817,177.2751,-22.9547,-0.4456,11009.585225520326,0.1505,-1.5953,51.8747,48.1253,3.7494,11.4757,14.8707,1
So11111111111111111111111111111111111111112,181.85793618318982,3375,2024-03-17,181.85793618318982,181.85793618318982,181.85793618318982,181.85793618318982,181.85793618318982,181.85793618318982,-19.2335,45.1793,185.7513,185.1375,-0.4005,0.047,194.3249,177.1777,-100.0,-2.1511,10823.152169736091,-41.4378,-5.08,45.1797,54.8203,9.6406,12.07,15.201,0
So11111111111111111111111111111111111111112,183.0119468476437,3374,2024-03-17,183.0119468476437,183.0119468476437,183.0119468476437,183.0119468476437,183.0119468476437,183.0119468476437,-79.7368,46.7008,186.2962,185.4827,-0.1462,0.1589,195.1898,177.4026,-100.0,-0.297,11005.01010591928,-29.1334,-3.2865,46.7014,53.2986,6.5972,12.2569,15.5799,0
So11111111111111111111111111111111111111112,187.79615274316117,3373,2024-03-17,187.79615274316117,187.79615274316117,187.79615274316117,187.79615274316117,187.79615274316117,187.79615274316117,65.6598,53.6596,186.9333,185.7428,0.0629,0.2352,196.5878,177.2788,-0.0,-0.6292,11188.022052766924,43.6225,3.0252,53.6588,46.3412,7.3175,12.6923,16.4183,0
So11111111111111111111111111111111111111112,183.8565623850106,3372,2024-03-17,183.8565623850106,183.8565623850106,183.8565623850106,183.8565623850106,183.8565623850106,183.8565623850106,-42.515,47.7007,187.2514,185.5266,-0.1581,0.2782,197.405,177.0978,-69.1553,-0.2166,11000.225900023763,20.4209,-1.0373,47.7013,52.2987,4.5974,13.1057,16.7583,0
So11111111111111111111111111111111111111112,186.40746174092845,3371,2024-03-17,186.40746174092845,186.40746174092845,186.40746174092845,186.40746174092845,186.40746174092845,186.40746174092845,-17.0947,51.697,187.6466,185.7024,-0.0368,0.3873,197.8559,177.4373,-18.9514,1.9388,11184.082462408773,72.663,1.3469,51.6972,48.3028,3.3945,13.7602,16.9206,0
So11111111111111111111111111111111111111112,187.43314606326808,3370,2024-03-17,187.43314606326808,187.43314606326808,187.43314606326808,187.43314606326808,187.43314606326808,187.43314606326808,10.8115,53.3661,187.972,185.6282,-0.1412,0.4933,198.4149,177.5291,-0.0,3.2179,11370.4899241497,100.0,1.5515,53.3664,46.6336,6.7327,14.5576,17.5473,0
So11111111111111111111111111111111111111112,186.78445623740996,3369,2024-03-17,186.78445623740996,186.78445623740996,186.78445623740996,186.78445623740996,186.78445623740996,186.78445623740996,75.3854,52.4636,188.0968,185.4382,-0.3768,0.652,198.5706,177.623,-0.0,2.0524,11183.056778086433,43.33,1.0279,52.4651,47.5349,4.9301,15.1595,18.2714,0
So11111111111111111111111111111111111111112,182.26133312681094,3368,2024-03-17,182.26133312681094,182.26133312681094,182.26133312681094,182.26133312681094,182.26133312681094,182.26133312681094,4.0059,45.6646,188.3663,185.2965,-0.6061,0.9091,198.9677,177.7649,-24.3475,0.451,10996.272321849023,31.457,-2.5327,45.6657,54.3343,8.6686,15.9463,18.8673,0
So11111111111111111111111111111111111111112,182.02097626769154,3367,2024-03-17,182.02097626769154,182.02097626769154,182.02097626769154,182.02097626769154,182.02097626769154,182.02097626769154,17.769,45.2766,188.6526,185.616,-0.4293,1.288,198.8818,178.4234,-29.076,0.2662,10814.010988722212,-8.4621,-2.2894,45.2795,54.7205,9.4411,16.5062,19.1178,0
So11111111111111111111111111111111111111112,180.95483904649296,3366,2024-03-17,180.95483904649296,180.95483904649296,180.95483904649296,180.95483904649296,180.95483904649296,180.95483904649296,10.3973,43.6263,188.932,185.9944,-0.1729,1.7173,198.717,179.147,-65.0545,-0.7509,10631.99001245452,-50.5101,-2.3428,43.6291,56.3709,12.7419,17.0496,18.932,0
So11111111111111111111111111111111111111112,180.33100260382608,3365,2024-03-17,180.33100260382608,180.33100260382608,180.33100260382608,180.33100260382608,180.33100260382608,180.33100260382608,-42.5262,42.688,189.1915,186.5249,0.2653,2.1898,198.3732,180.0098,-95.074,-1.2514,10451.035173408027,-67.7675,-2.2082,42.6899,57.3101,14.6202,17.381,18.7243,0
So11111111111111111111111111111111111111112,182.88257624389027,3364,2024-03-17,182.88257624389027,182.88257624389027,182.88257624389027,182.88257624389027,182.88257624389027,182.88257624389027,49.3878,45.5722,189.4256,187.1769,0.8844,2.6709,197.9035,180.9477,-76.9789,-3.9493,10631.366176011852,-67.3371,1.4876,45.5736,54.4264,8.8527,17.5934,18.6147,0
So11111111111111111111111111111111111111112,179.9193091944701,3363,2024-03-17,179.9193091944701,179.9193091944701,179.9193091944701,179.9193091944701,179.9193091944701,179.9193091944701,-49.3665,41.2961,189.3396,187.6289,1.4019,3.1176,198.1112,180.568,-100.0,-6.3936,10448.483599767962,-54.7113,-1.579,41.2973,58.7027,17.4053,18.2657,18.5626,0
