address,value,id,date,high,low,open,adj close,volume,close,swing,rsi,sma_5,sma_10,sma_20,sma_40,ema_5,ema_10,ema_20,ema_40,tsma,tma,macd,signal,bb_up,bb_low,william,vol,onvolume,cmo,dpo,lri,lrs,mp,mom,prc,sd,smi,ws,+di,-di,dx,adx,adxr,Target_2,Target_5,Target_10
14rSF2eQQJkvxSXbd1yPj6yBD5CrvSGAUXntTmBUrUkf,0.00015272926402731742,855,2024-04-01,0.00015272926402731742,0.00015272926402731742,0.00015272926402731742,0.00015272926402731742,0.00015272926402731742,0.00015272926402731742,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-0.0,0.0001,0.0001,-0.0,0.0,-0.0026213746675590984,100.0,0.0,0.0001,0.0,0.0002,103.2876,4.5866,0.0,100.0,0.0001,99.9678,0.0322,99.9357,89.5147,81.3668,0,0,0
14rSF2eQQJkvxSXbd1yPj6yBD5CrvSGAUXntTmBUrUkf,0.00014786801142112116,843,2024-03-31,0.00014786801142112116,0.00014786801142112116,0.00014786801142112116,0.00014786801142112116,0.00014786801142112116,0.00014786801142112116,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-0.0,0.0001,0.0001,-0.0,0.0,-0.0027741039315864156,100.0,0.0,0.0001,0.0,0.0001,101.2577,1.2577,0.0,100.0,0.0001,99.7612,0.2388,99.5224,75.0976,74.1675,0,0,0
14rSF2eQQJkvxSXbd1yPj6yBD5CrvSGAUXntTmBUrUkf,0.00014603139591261844,740,2024-03-27,0.00014603139591261844,0.00014603139591261844,0.00014603139591261844,0.00014603139591261844,0.00014603139591261844,0.00014603139591261844,-0.0002,0.0,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0,0.0,0.0002,0.0002,-100.0,-0.0,-0.002921971943007537,-100.0,-0.0,0.0002,-0.0,0.0001,94.1443,-4.4866,0.0,-99.9869,0.0002,13.397,86.603,73.2059,97.9299,98.7699,0,0,0
14rSF2eQQJkvxSXbd1yPj6yBD5CrvSGAUXntTmBUrUkf,0.00015511444227034148,720,2024-03-26,0.00015511444227034148,0.00015511444227034148,0.00015511444227034148,0.00015511444227034148,0.00015511444227034148,0.00015511444227034148,0.0,0.0,0.0002,0.0002,0.0002,0.0001,0.0002,0.0002,0.0002,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0002,-0.0,0.0,-0.0027759405470949186,100.0,0.0,0.0002,0.0,0.0002,101.4542,10.7712,0.0,100.0,0.0002,99.9933,0.0067,99.9865,99.3538,98.8466,0,0,0
14rSF2eQQJkvxSXbd1yPj6yBD5CrvSGAUXntTmBUrUkf,0.00015289107455896005,704,2024-03-26,0.00015289107455896005,0.00015289107455896005,0.00015289107455896005,0.00015289107455896005,0.00015289107455896005,0.00015289107455896005,0.0002,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-0.0,0.0001,0.0001,-0.0,0.0,-0.00293105498936526,100.0,0.0,0.0001,0.0,0.0002,109.1835,9.1835,0.0,100.0,0.0001,99.9895,0.0105,99.979,97.9311,98.0114,0,0,0
14rSF2eQQJkvxSXbd1yPj6yBD5CrvSGAUXntTmBUrUkf,0.00014003131970247225,673,2024-03-24,0.00014003131970247225,0.00014003131970247225,0.00014003131970247225,0.00014003131970247225,0.00014003131970247225,0.00014003131970247225,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-0.0,0.0001,0.0001,-0.0,0.0,-0.0030839460639242203,100.0,0.0,0.0001,0.0,0.0001,100.7877,0.7877,0.0,100.0,0.0001,98.7758,1.2242,97.5517,99.6014,99.6675,0,0,0
14rSF2eQQJkvxSXbd1yPj6yBD5CrvSGAUXntTmBUrUkf,0.00013893686819619477,576,2024-03-20,0.00013893686819619477,0.00013893686819619477,0.00013893686819619477,0.00013893686819619477,0.00013893686819619477,0.00013893686819619477,-0.0003,0.0,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0,0.0,0.0002,0.0002,-100.0,-0.0,-0.0032239773836266923,-100.0,-0.0,0.0002,-0.0,0.0001,88.5545,-11.4455,0.0,-100.0,0.0002,0.1116,99.8884,99.7769,77.8864,77.0577,0,0,0
14rSF2eQQJkvxSXbd1yPj6yBD5CrvSGAUXntTmBUrUkf,0.00015689413202421313,481,2024-03-16,0.00015689413202421313,0.00015689413202421313,0.00015689413202421313,0.00015689413202421313,0.00015689413202421313,0.00015689413202421313,-0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-0.0,0.0001,0.0001,-12.6516,0.0,-0.0030850405154304976,77.5385,-0.0,0.0001,0.0,0.0002,115.7619,15.7619,0.0,87.3484,0.0001,88.092,11.908,76.1841,95.7855,95.7921,0,0,0
14rSF2eQQJkvxSXbd1yPj6yBD5CrvSGAUXntTmBUrUkf,0.00015998827291386229,480,2024-03-16,0.00015998827291386229,0.00015998827291386229,0.00015998827291386229,0.00015998827291386229,0.00015998827291386229,0.00015998827291386229,0.0004,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-0.0,0.0001,0.0001,-0.0,0.0,-0.0029281463834062845,100.0,0.0,0.0001,0.0,0.0002,118.0449,18.0449,0.0,100.0,0.0001,99.9919,0.0081,99.9839,97.2933,96.4572,1,1,1
14rSF2eQQJkvxSXbd1yPj6yBD5CrvSGAUXntTmBUrUkf,0.00013553174670627379,424,2024-03-14,0.00013553174670627379,0.00013553174670627379,0.00013553174670627379,0.00013553174670627379,0.00013553174670627379,0.00013553174670627379,0.0002,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-0.0,0.0001,0.0001,-0.0,0.0,-0.003088134656320147,100.0,0.0,0.0001,0.0,0.0001,110.7624,10.7624,0.0,100.0,0.0001,99.0543,0.9457,98.1085,37.8939,35.5007,0,0,0
