address,value,id,date,high,low,open,adj close,volume,close,swing,rsi,sma_5,sma_10,sma_20,sma_40,ema_5,ema_10,ema_20,ema_40,tsma,tma,macd,signal,bb_up,bb_low,william,vol,onvolume,cmo,dpo,lri,lrs,mp,mom,prc,sd,smi,ws,+di,-di,dx,adx,adxr,Target_2,Target_5,Target_10
bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1,193.04940237503845,3969,2024-04-11,193.04940237503845,193.04940237503845,193.04940237503845,193.04940237503845,193.04940237503845,193.04940237503845,-17.7449,51.5861,193.4355,193.4355,191.247,192.8555,193.1824,192.4037,192.1316,193.319,192.2299,192.2195,-0.1659,-0.8833,196.195,186.299,-56.6326,0.1463,14886.303066033226,26.2931,-0.4518,194.3743,0.537,193.0494,104.1787,-0.1226,2.474,57.7314,192.5215,51.5829,48.4171,3.1658,15.7846,19.3442,0,0,0
bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1,194.1140949221173,3968,2024-04-11,194.1140949221173,194.1140949221173,194.1140949221173,194.1140949221173,194.1140949221173,194.1140949221173,-11.4512,54.4469,193.1779,193.1779,191.181,192.9416,193.2489,192.2602,192.035,193.3328,191.793,192.3804,-0.2625,-1.0627,196.0659,186.2961,-22.2122,1.2797,15079.352468408264,76.9876,0.5807,193.8097,0.4791,194.1141,101.6817,-0.459,2.4424,74.6626,192.3895,54.4443,45.5557,8.8886,16.7553,19.7542,0,0,0
bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1,194.80116484820994,3967,2024-04-11,194.80116484820994,194.80116484820994,194.80116484820994,194.80116484820994,194.80116484820994,194.80116484820994,21.6069,56.3175,192.1869,192.1869,191.0769,193.0084,192.8163,191.8482,191.8161,193.2927,191.0749,192.5564,-0.4905,-1.2627,195.7931,186.3607,-0.0,1.9661,15273.466563330381,35.1406,1.2961,192.7961,0.3572,194.8012,102.306,0.0647,2.3581,73.4737,191.9584,56.3163,43.6837,12.6325,17.3604,19.7874,1,1,1
bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1,193.50474963420996,3966,2024-04-11,193.50474963420996,193.50474963420996,193.50474963420996,193.50474963420996,193.50474963420996,193.50474963420996,29.9465,53.5198,191.5945,191.5945,190.8548,193.0771,191.8239,191.192,191.5019,193.2154,190.3428,192.7496,-0.8443,-1.4558,195.2564,186.4532,-0.0,1.0119,15078.665398482171,13.5791,0.2913,191.4008,0.1748,193.5047,101.3017,-1.3305,2.2008,56.1459,191.2477,53.5159,46.4841,7.0319,17.7241,19.806,0,0,0
bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1,191.70795908877213,3965,2024-04-11,191.70795908877213,191.70795908877213,191.70795908877213,191.70795908877213,191.70795908877213,191.70795908877213,-0.8914,49.3396,191.3841,191.3841,190.821,193.2358,190.9835,190.678,191.2911,193.2005,189.5737,192.9718,-1.1516,-1.6087,195.1504,186.4916,-22.6148,0.3506,14885.160648847961,33.7421,-1.4485,190.0924,-0.0277,191.708,99.9174,-1.964,2.1647,39.9236,190.6834,49.3361,50.6639,1.3277,18.5466,20.2246,0,0,0
bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1,191.7614459004282,3964,2024-04-11,191.7614459004282,191.7614459004282,191.7614459004282,191.7614459004282,191.7614459004282,191.7614459004282,43.3734,49.4609,190.7022,190.7022,190.8922,193.4324,190.6213,190.4492,191.2472,193.2771,189.1512,193.2133,-1.3441,-1.7229,195.3232,186.4612,-16.6437,-0.242,15076.868607936733,21.1793,-0.7466,189.3273,-0.1638,191.7614,99.0438,-1.9456,2.2155,35.4432,190.4273,49.4591,50.5409,1.0819,19.8711,21.3202,0,0,0
bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1,189.1590439845866,3963,2024-04-11,189.1590439845866,189.1590439845866,189.1590439845866,189.1590439845866,189.1590439845866,189.1590439845866,-44.6678,43.0473,190.2299,190.2299,190.9684,193.6202,190.0512,190.1575,191.1931,193.3548,188.7243,193.4673,-1.5757,-1.8177,195.5078,186.429,-79.2898,0.2692,14885.107162036304,25.9534,-2.9699,188.7203,-0.2628,189.159,97.8181,-3.877,2.2697,32.1566,190.0937,43.0477,56.9523,13.9046,21.3164,22.4334,-1,0,0
bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1,191.8391098704321,3962,2024-04-11,191.8391098704321,191.8391098704321,191.8391098704321,191.8391098704321,191.8391098704321,191.8391098704321,-10.229,48.992,189.6137,189.6137,191.2609,193.9195,190.4973,190.3794,191.4072,193.57,188.7106,193.7325,-1.5834,-1.8781,196.0436,186.4782,-9.6279,2.5322,15074.26620602089,65.5772,0.1016,188.9347,-0.2581,191.8391,99.7714,-1.6217,2.3914,44.5885,190.3274,48.9907,51.0093,2.0185,21.8866,22.7721,0,0,0
bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1,192.45284703284648,3961,2024-04-11,192.45284703284648,192.45284703284648,192.45284703284648,192.45284703284648,192.45284703284648,192.45284703284648,69.2355,50.4741,188.3071,188.3071,191.4027,194.1525,189.8264,190.0551,191.3617,193.6587,188.2444,193.9983,-1.8432,-1.9518,196.4086,186.3968,-0.0,2.0687,15266.105315891322,10.3645,1.583,188.4218,-0.3391,192.4528,100.3783,-0.4616,2.5029,19.1502,189.9494,50.4724,49.5276,0.9449,23.4149,23.4012,1,0,0
bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1,188.29871520775183,3960,2024-04-11,188.29871520775183,188.29871520775183,188.29871520775183,188.29871520775183,188.29871520775183,188.29871520775183,-18.3494,38.8497,187.9973,187.9973,191.5858,194.381,188.5132,189.5222,191.2469,193.7206,187.5467,194.2733,-2.2103,-1.979,196.9843,186.1873,-46.5361,0.8519,15073.652468858476,-18.7097,-2.1864,187.9302,-0.3918,188.2987,98.0557,-1.9866,2.6992,-23.7523,189.3236,38.8479,61.1521,22.3042,25.1433,24.1804,0,0,0
