address,value,id,date,high,low,open,adj close,volume,close,swing,rsi,sma_5,sma_10,sma_20,sma_40,ema_5,ema_10,ema_20,ema_40,tsma,tma,macd,signal,bb_up,bb_low,william,vol,onvolume,cmo,dpo,lri,lrs,mp,mom,prc,sd,smi,ws,+di,-di,dx,adx,adxr,Target_2,Target_5,Target_10
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,200.15083498759586,3960,2024-04-11,200.15083498759586,200.15083498759586,200.15083498759586,200.15083498759586,200.15083498759586,200.15083498759586,-20.6756,39.4147,199.8142,199.8142,203.7463,206.6766,200.3946,201.4936,203.342,205.962,199.3215,206.5816,-2.3581,-2.0951,209.7037,197.7889,-46.8155,0.9569,12751.950246310267,-19.1227,-2.2563,199.8136,-0.4158,200.1508,98.0058,-1.9778,2.9787,-26.6978,201.2787,39.4103,60.5897,21.1794,23.3669,22.6319,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,201.39137365937063,3959,2024-04-10,201.39137365937063,201.39137365937063,201.39137365937063,201.39137365937063,201.39137365937063,201.39137365937063,63.0704,41.8112,200.2772,200.2772,204.1259,207.0547,200.5165,201.792,203.6779,206.26,199.6977,206.8747,-2.3682,-2.0294,210.0861,198.1657,-26.0357,-0.7779,12952.101081297864,-20.8341,0.0301,200.2087,-0.408,201.3914,99.5829,-2.6037,2.9801,-48.5408,201.5607,41.809,58.191,16.382,23.5352,22.0634,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,197.60715067792214,3958,2024-04-10,197.60715067792214,197.60715067792214,197.60715067792214,197.60715067792214,197.60715067792214,197.60715067792214,10.5231,29.6887,200.7925,200.7925,204.4567,207.4202,200.079,201.881,203.9185,206.5097,199.8995,207.1676,-2.4731,-1.9447,210.507,198.4064,-90.9703,-3.501,12750.709707638493,-66.2466,-3.0781,200.3445,-0.4305,197.6072,96.4067,-5.6204,3.0251,-83.2815,201.603,29.6866,70.3134,40.6267,24.0854,22.0909,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,196.97576604293369,3957,2024-04-10,196.97576604293369,196.97576604293369,196.97576604293369,196.97576604293369,196.97576604293369,196.97576604293369,-99.4986,27.3414,201.9835,201.9835,205.0403,207.8872,201.315,202.8307,204.5829,206.9662,200.8955,207.4639,-2.1855,-1.8126,210.5638,199.5168,-100.0,-2.0228,12553.10255696057,-83.4523,-3.5932,201.6777,-0.3102,196.9758,95.9241,-6.0917,2.7617,-79.2843,202.602,27.3416,72.6584,45.3168,22.813,21.2584,-1,-1,-1
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,202.94567952472568,3956,2024-04-10,202.94567952472568,202.94567952472568,202.94567952472568,202.94567952472568,202.94567952472568,202.94567952472568,7.9978,38.6585,203.7702,203.7702,205.5505,208.3235,203.4846,204.1318,205.3837,207.4786,202.4217,207.7486,-1.7226,-1.7194,209.719,201.382,-86.0643,-1.0645,12750.078323003503,-52.15,2.6896,203.0904,-0.2154,202.9457,98.8447,-3.0152,2.0842,-58.4393,204.0085,38.6629,61.3371,22.6742,21.0819,20.1732,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,202.4658145188377,3955,2024-04-10,202.4658145188377,202.4658145188377,202.4658145188377,202.4658145188377,202.4658145188377,202.4658145188377,-25.0374,36.7053,204.2979,204.2979,205.6718,208.5937,203.754,204.3954,205.6403,207.711,203.0016,208.0259,-1.7144,-1.7186,209.6676,201.676,-100.0,-1.081,12547.132643478777,-33.0872,1.5735,203.2046,-0.2462,202.4658,97.2797,-2.9779,1.9979,-41.9238,204.2742,36.7068,63.2932,26.5865,20.9594,20.4355,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,203.96805919956253,3954,2024-04-10,203.96805919956253,203.96805919956253,203.96805919956253,203.96805919956253,203.96805919956253,203.96805919956253,6.764,40.4562,204.6807,204.6807,205.758,208.8986,204.3981,204.8242,205.9744,207.98,203.8417,208.3181,-1.6303,-1.7196,209.5423,201.9737,-82.7082,-0.9156,12749.598457997614,2.8779,2.7139,203.4414,-0.277,203.9681,98.3675,-2.3111,1.8922,-6.11,204.7264,40.4574,59.5426,19.0852,20.5266,20.3433,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,203.56221819719016,3953,2024-04-10,203.56221819719016,203.56221819719016,203.56221819719016,203.56221819719016,203.56221819719016,203.56221819719016,-39.1169,38.8912,204.6529,204.6529,205.8984,209.1813,204.6131,205.0145,206.1856,208.1857,204.1262,208.6322,-1.6521,-1.7419,209.6144,202.1824,-100.0,0.0828,12545.630398798052,-13.7137,0.9244,203.5196,-0.3065,203.5622,97.5936,-2.769,1.858,20.033,204.9159,38.891,61.109,22.2179,20.6375,20.8017,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,205.90923221091933,3952,2024-04-10,205.90923221091933,205.90923221091933,205.90923221091933,205.90923221091933,205.90923221091933,205.90923221091933,5.4143,45.2897,204.7852,204.7852,206.189,209.5003,205.1386,205.3372,206.4618,208.4228,204.2826,208.9604,-1.6145,-1.7644,210.0356,202.3424,-0.0,0.9616,12749.192616995242,82.3226,1.8367,203.7912,-0.3135,205.9092,99.1174,-2.0301,1.9233,43.2998,205.2544,45.2889,54.7111,9.4222,20.5159,20.9375,1,1,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,205.58437691022974,3951,2024-04-10,205.58437691022974,205.58437691022974,205.58437691022974,205.58437691022974,205.58437691022974,205.58437691022974,20.0769,44.1054,204.0503,204.0503,206.3812,209.7573,204.7533,205.2101,206.5199,208.5518,203.9865,209.2916,-1.782,-1.8018,210.5253,202.2371,-0.0,0.9318,12543.283384784323,8.9002,1.2728,203.3743,-0.4147,205.5844,98.8345,-3.2654,2.0721,18.3209,205.0906,44.1071,55.8929,11.7857,21.3693,21.6305,0,0,0
