address,value,id,date,high,low,open,adj close,volume,close,swing,rsi,sma_5,sma_10,sma_20,sma_40,ema_5,ema_10,ema_20,ema_40,tsma,tma,macd,signal,bb_up,bb_low,william,vol,onvolume,cmo,dpo,lri,lrs,mp,mom,prc,sd,smi,ws,+di,-di,dx,adx,adxr,Target_2,Target_5,Target_10
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,201.71776310222606,3949,2024-04-10,201.71776310222606,201.71776310222606,201.71776310222606,201.71776310222606,201.71776310222606,201.71776310222606,-6.2702,35.686,202.0694,202.0694,204.6494,208.0155,202.2423,203.1967,204.7138,206.7231,202.0958,207.718,-1.9257,-1.7177,208.73,200.5688,-58.8217,-0.1635,16629.54798441834,-36.4286,-0.862,201.8633,-0.3554,201.7178,98.3038,-3.7001,2.0403,-54.9769,203.0221,35.6911,64.3089,28.6178,23.6062,23.6562,0,0,0
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,202.0939745296855,3948,2024-04-10,202.0939745296855,202.0939745296855,202.0939745296855,202.0939745296855,202.0939745296855,202.0939745296855,24.997,36.6393,202.4132,202.4132,204.8898,208.2872,202.5046,203.5253,205.0292,206.9798,202.5409,208.0546,-1.8953,-1.6658,208.8147,200.9649,-47.236,-1.0691,16831.265747520567,-50.5247,-0.2629,202.7969,-0.2164,202.094,99.3353,-4.4339,1.9624,-71.8302,203.3481,36.643,63.357,26.7139,23.2207,22.9526,0,0,0
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,200.59415551344608,3947,2024-04-10,200.59415551344608,200.59415551344608,200.59415551344608,200.59415551344608,200.59415551344608,200.59415551344608,-33.7368,29.6961,203.0258,203.0258,205.13,208.609,202.7099,203.8434,205.3382,207.2304,202.9435,208.3943,-1.8672,-1.6084,208.9269,201.3331,-100.0,-1.4196,16629.17177299088,-100.0,-1.5706,203.3623,-0.1562,200.5942,99.2339,-5.0878,1.8984,-91.12,203.6617,29.7023,70.2977,40.5955,22.952,21.7593,-1,-1,0
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,202.61836287934614,3946,2024-04-10,202.61836287934614,202.61836287934614,202.61836287934614,202.61836287934614,202.61836287934614,202.61836287934614,-11.7405,34.4271,203.9669,203.9669,205.4843,208.9882,203.7677,204.5654,205.8376,207.5707,203.6671,208.7422,-1.6515,-1.5437,208.816,202.1526,-100.0,-0.9963,16829.765928504326,-100.0,0.4977,204.1301,-0.1098,202.6184,99.0653,-4.5786,1.6659,-81.6944,204.4285,34.4291,65.5709,31.1418,21.5948,20.3166,0,0,0
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,203.32279323588736,3945,2024-04-10,203.32279323588736,203.32279323588736,203.32279323588736,203.32279323588736,203.32279323588736,203.32279323588736,-1.8978,36.2918,204.7453,204.7453,205.861,209.3156,204.3424,204.9981,206.1764,207.8247,203.8187,209.0926,-1.5583,-1.5167,209.5011,202.2209,-100.0,-1.3656,17032.384291383674,-64.2039,1.0255,204.4547,-0.1142,203.3228,98.1675,-4.5401,1.8201,-67.968,204.8811,36.2956,63.7044,27.4087,20.8604,19.6911,0,0,0
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,203.43666227706632,3944,2024-04-10,203.43666227706632,203.43666227706632,203.43666227706632,203.43666227706632,203.43666227706632,203.43666227706632,-28.6763,36.5902,205.2439,205.2439,206.1773,209.6444,204.8522,205.3704,206.4768,208.0555,203.9877,209.4381,-1.4884,-1.5063,209.9761,202.3785,-100.0,-0.9469,17235.70708461956,-64.8525,0.5661,204.7992,-0.1002,203.4367,98.0105,-4.7968,1.8994,-42.8073,205.2706,36.5934,63.4066,26.8132,20.3567,19.279,0,0,0
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,205.15724039909065,3943,2024-04-10,205.15724039909065,205.15724039909065,205.15724039909065,205.15724039909065,205.15724039909065,205.15724039909065,-2.3677,41.3546,205.7567,205.7567,206.4789,209.8589,205.56,205.8001,206.7968,208.2924,204.2499,209.7848,-1.3892,-1.5108,210.3169,202.6409,-100.0,-0.5285,17439.143746896625,-59.6722,1.7525,205.2732,-0.0591,205.1572,99.1726,-3.9972,1.919,-8.2221,205.7291,41.3538,58.6462,17.2925,19.86,18.5587,0,0,0
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,205.29930316065807,3942,2024-04-10,205.29930316065807,205.29930316065807,205.29930316065807,205.29930316065807,205.29930316065807,205.29930316065807,-20.1866,41.7719,206.168,206.168,206.7945,209.9402,205.7613,205.9429,206.9694,208.4532,204.036,210.1228,-1.4173,-1.5412,211.1495,202.4395,-100.0,-0.2631,17644.300987295715,1.8973,0.9085,205.317,-0.0674,205.2993,99.4972,-3.2018,2.1775,13.8085,205.8721,41.7704,58.2296,16.4592,20.0575,17.9132,0,0,0
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,206.51050197495596,3941,2024-04-10,206.51050197495596,206.51050197495596,206.51050197495596,206.51050197495596,206.51050197495596,206.51050197495596,11.5819,45.3953,206.1479,206.1479,207.0969,210.0198,205.9923,206.086,207.1452,208.6149,203.9035,210.4373,-1.4472,-1.5721,211.819,202.3748,-34.8937,0.0152,17849.600290456372,52.2866,1.5868,205.3168,-0.085,206.5105,99.993,-2.3223,2.361,32.8893,206.0153,45.3905,54.6095,9.2189,20.3343,17.2884,1,0,0
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,205.81558893647355,3940,2024-04-10,205.81558893647355,205.81558893647355,205.81558893647355,205.81558893647355,205.81558893647355,205.81558893647355,-3.092,42.7511,205.535,205.535,207.3884,210.049,205.7332,205.9916,207.212,208.7228,203.5056,210.7296,-1.5876,-1.6034,212.6218,202.155,-37.1103,0.3733,17643.089788481415,56.7747,0.4455,204.9266,-0.1579,205.8156,99.4773,-3.0544,2.6167,31.1637,205.8915,42.747,57.253,14.506,21.1894,16.9674,0,0,0
