address,value,id,date,high,low,open,adj close,volume,close,swing,rsi,sma_5,sma_10,sma_20,sma_40,ema_5,ema_10,ema_20,ema_40,tsma,tma,macd,signal,bb_up,bb_low,william,vol,onvolume,cmo,dpo,lri,lrs,mp,mom,prc,sd,smi,ws,+di,-di,dx,adx,adxr,Target_2,Target_5,Target_10
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0.99999,3970,2024-04-11,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.0016,50.0,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,0.0,0.0,1.0002,0.9996,-0.0,0.0,-28.689946213965573,51.2364,0.0,1.0,0.0,1.0,100.0578,0.0433,0.0001,42.1953,0.9999,53.3554,46.6446,6.7108,7.048,7.8378,0,0,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0.99989297,3969,2024-04-11,0.99989297,0.99989297,0.99989297,0.99989297,0.99989297,0.99989297,0.0008,50.0,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,0.0,0.0,1.0002,0.9996,-31.1514,-0.0,-29.689936213965574,-14.0001,-0.0001,0.9999,0.0,0.9999,100.0101,0.0329,0.0001,33.1906,0.9999,50.8717,49.1283,1.7434,7.0739,8.0688,0,0,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0.9998422943048637,3968,2024-04-11,0.9998422943048637,0.9998422943048637,0.9998422943048637,0.9998422943048637,0.9998422943048637,0.9998422943048637,-0.0021,50.0,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,0.0,0.0,1.0001,0.9995,-52.7458,0.0,-30.689829183965575,-8.4227,-0.0001,0.9999,0.0,0.9998,100.0002,0.023,0.0001,34.8006,0.9999,49.5694,50.4306,0.8611,7.4839,8.6128,-1,0,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0.99997,3967,2024-04-11,0.99997,0.99997,0.99997,0.99997,0.99997,0.99997,-0.0002,50.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,0.0,0.0,1.0002,0.9996,-10.1499,0.0001,-29.689986889660712,-3.9008,0.0,0.9999,0.0,1.0,100.0171,0.0218,0.0001,43.4013,0.9999,52.8475,47.1525,5.695,7.9934,9.1488,0,0,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0.99998,3966,2024-04-11,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0.0047,50.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,0.0,0.0,1.0002,0.9996,-6.8144,-0.0001,-28.69001688966071,-5.1672,0.0001,0.9999,0.0,1.0,99.9964,0.04,0.0001,31.5275,0.9999,53.1028,46.8972,6.2057,8.1702,9.1641,0,0,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0.9997006226928633,3965,2024-04-11,0.9997006226928633,0.9997006226928633,0.9997006226928633,0.9997006226928633,0.9997006226928633,0.9997006226928633,-0.005,50.0,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.0,0.0,1.0001,0.9995,-100.0,-0.0001,-29.689996889660712,-11.3453,-0.0002,0.9999,0.0,0.9997,99.9999,0.0044,0.0001,29.4978,0.9999,46.3821,53.6179,7.2359,8.3213,9.2452,-1,-1,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,1.00000043,3964,2024-04-11,1.00000043,1.00000043,1.00000043,1.00000043,1.00000043,1.00000043,0.0015,50.0,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,0.0,0.0,1.0001,0.9995,-8.402,0.0,-28.69029626696785,20.1138,0.0001,0.9999,0.0,1.0,100.0162,0.0305,0.0002,65.7889,0.9999,54.109,45.891,8.2181,8.4048,9.6697,1,0,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0.9999102700509762,3963,2024-04-11,0.9999102700509762,0.9999102700509762,0.9999102700509762,0.9999102700509762,0.9999102700509762,0.9999102700509762,-0.0015,50.0,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.0001,0.0,1.0001,0.9995,-46.5836,0.0,-29.69029669696785,53.4503,-0.0,0.9999,0.0,0.9999,100.0108,0.0346,0.0002,63.5053,0.9999,51.87,48.13,3.74,8.4191,9.9945,0,0,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,1.0,3962,2024-04-11,1.0,1.0,1.0,1.0,1.0,1.0,-0.0003,50.0,0.9998,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.0,-0.0,1.0001,0.9995,-3.3319,0.0002,-28.690386426916874,17.0038,0.0001,0.9999,0.0,1.0,100.0171,0.0317,0.0002,65.4534,0.9999,54.3192,45.6808,8.6384,8.7791,10.5923,0,0,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,1.00002027,3961,2024-04-11,1.00002027,1.00002027,1.00002027,1.00002027,1.00002027,1.00002027,0.0039,50.0,0.9998,0.9998,0.9998,0.9999,0.9998,0.9998,0.9998,0.9999,0.9999,0.9998,0.0,-0.0,1.0001,0.9995,-0.0,0.0001,-27.690386426916874,14.3551,0.0001,0.9998,-0.0,1.0,100.017,0.0126,0.0002,44.8068,0.9998,54.8626,45.1374,9.7252,8.7899,11.0419,1,1,1
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0.9997841354498035,3960,2024-04-11,0.9997841354498035,0.9997841354498035,0.9997841354498035,0.9997841354498035,0.9997841354498035,0.9997841354498035,-0.0018,50.0,0.9997,0.9997,0.9998,0.9999,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.0,-0.0,1.0001,0.9995,-22.3296,0.0001,-28.690406696916874,-1.4335,-0.0002,0.9997,-0.0,0.9998,99.9908,-0.0174,0.0001,12.13,0.9998,49.3854,50.6146,1.2293,8.7179,11.4169,0,0,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0.99989115,3959,2024-04-10,0.99989115,0.99989115,0.99989115,0.99989115,0.99989115,0.99989115,0.008,50.0,0.9997,0.9997,0.9997,0.9999,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.0,-0.0,1.0,0.9994,-0.0,-0.0001,-27.69062256146707,-10.6919,0.0001,0.9998,-0.0,0.9999,99.9935,-0.0239,0.0001,-14.1702,0.9998,52.043,47.957,4.0859,9.294,11.9413,0,0,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0.9994119,3958,2024-04-10,0.9994119,0.9994119,0.9994119,0.9994119,0.9994119,0.9994119,-0.0063,50.0,0.9998,0.9998,0.9997,0.9999,0.9997,0.9997,0.9998,0.9998,0.9998,0.9998,0.0,-0.0,1.0,0.9994,-100.0,-0.0002,-28.69051371146707,-28.9675,-0.0004,0.9998,-0.0,0.9994,99.9788,-0.0637,0.0001,-50.829,0.9997,38.2171,61.7829,23.5658,9.6946,12.1089,-1,-1,-1
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0.9997920712542354,3957,2024-04-10,0.9997920712542354,0.9997920712542354,0.9997920712542354,0.9997920712542354,0.9997920712542354,0.9997920712542354,-0.0008,50.0,0.9998,0.9998,0.9997,0.9999,0.9998,0.9998,0.9998,0.9999,0.9999,0.9999,0.0,-0.0,1.0,0.9994,-71.2477,-0.0,-27.69110181146707,-6.0927,0.0,0.9999,0.0,0.9998,100.0235,-0.0206,0.0001,-12.7906,0.9998,48.521,51.479,2.958,8.6276,11.3209,0,0,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0.9998406643752955,3956,2024-04-10,0.9998406643752955,0.9998406643752955,0.9998406643752955,0.9998406643752955,0.9998406643752955,0.9998406643752955,0.0007,50.0,0.9998,0.9998,0.9997,0.9999,0.9998,0.9998,0.9998,0.9999,0.9999,0.9999,0.0,-0.0,1.0,0.9994,-55.7737,-0.0,-26.691309740212837,5.2185,0.0001,0.9999,0.0,0.9998,100.0277,-0.0329,0.0001,0.9314,0.9998,50.125,49.875,0.25,9.0637,11.278,0,0,0
