address,value,id,date,high,low,open,adj close,volume,close,swing,rsi,sma_5,sma_10,sma_20,sma_40,ema_5,ema_10,ema_20,ema_40,tsma,tma,macd,signal,bb_up,bb_low,william,vol,onvolume,cmo,dpo,lri,lrs,mp,mom,prc,sd,smi,ws,+di,-di,dx,adx,adxr,Target
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,220.01987636738798,3391,2024-03-18,220.01987636738798,220.01987636738798,220.01987636738798,220.01987636738798,220.01987636738798,220.01987636738798,19.7435,66.8763,216.2372,216.2372,209.4688,207.3431,216.8542,214.3978,211.1891,207.3917,219.5229,204.7197,3.7085,2.7485,221.3781,197.5595,-0.0,3.1904,13075.498818253633,90.1387,1.0962,217.6351,0.7443,220.0199,105.2287,10.9946,5.9547,92.9015,214.8318,66.8739,33.1261,33.7479,17.4089,14.3114,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,218.83526388248546,3390,2024-03-18,218.83526388248546,218.83526388248546,218.83526388248546,218.83526388248546,218.83526388248546,218.83526388248546,77.8668,65.6419,214.7612,214.7612,208.6588,207.1141,215.2714,213.1484,210.2596,206.7441,217.811,204.5072,3.3516,2.5085,219.764,197.5536,-0.0,1.738,12855.478941886244,67.3567,1.3256,216.7229,0.7941,218.8353,103.8602,10.9192,5.5526,86.781,213.5348,65.6382,34.3618,31.2764,16.152,13.3895,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,214.16325494449222,3389,2024-03-18,214.16325494449222,214.16325494449222,214.16325494449222,214.16325494449222,214.16325494449222,214.16325494449222,-6.728,60.2052,213.6989,213.6989,207.9673,206.8436,213.4895,211.8847,209.3569,206.124,215.9805,204.3527,2.9678,2.2978,218.1345,197.8001,-20.9502,0.6662,12636.643678003758,55.3359,-2.2281,215.5757,0.787,214.1633,105.6443,7.1069,5.0836,77.9293,212.2097,60.2011,39.7989,20.4023,14.9886,13.1803,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,214.56693756018535,3388,2024-03-18,214.56693756018535,214.56693756018535,214.56693756018535,214.56693756018535,214.56693756018535,214.56693756018535,16.1062,60.9788,213.061,213.061,207.4684,206.7435,213.1526,211.3783,208.851,205.7117,215.0215,204.2403,2.9105,2.1303,217.3455,197.5913,-0.0,1.0227,12850.806932948251,16.2817,-1.2258,215.8971,1.0099,214.5669,105.4825,9.0936,4.9386,78.1155,211.7213,60.9752,39.0248,21.9505,14.5722,13.3028,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,213.60056498810945,3387,2024-03-18,213.60056498810945,213.60056498810945,213.60056498810945,213.60056498810945,213.60056498810945,213.60056498810945,16.0082,59.8298,212.8103,212.8103,206.7103,206.5259,212.4454,210.6698,208.2493,205.2576,214.2962,204.1679,2.7539,1.9352,216.6192,196.8014,-0.0,0.31,12636.239995388067,34.3303,-2.0371,215.4921,1.1099,213.6006,107.6678,6.7645,4.9545,69.2995,211.0099,59.827,40.173,19.6539,14.0046,13.0691,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,212.64007394186143,3386,2024-03-18,212.64007394186143,212.64007394186143,212.64007394186143,212.64007394186143,212.64007394186143,212.64007394186143,-14.724,58.708,212.1364,212.1364,205.9876,206.3147,211.8678,210.0185,207.686,204.8298,213.5656,204.1494,2.6124,1.7306,215.8893,196.0859,-26.831,0.9454,12422.639430399957,23.4803,-1.9149,214.3442,1.0276,212.6401,106.4304,3.2264,4.9508,64.5618,210.3623,58.7056,41.2944,17.4111,13.57,13.034,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,213.52351595827955,3385,2024-03-18,213.52351595827955,213.52351595827955,213.52351595827955,213.52351595827955,213.52351595827955,213.52351595827955,42.4932,60.1416,211.708,211.708,205.2669,206.0842,211.4817,209.4359,207.1645,204.4293,212.9063,204.1821,2.4916,1.5101,215.225,195.3088,-0.0,0.5407,12635.27950434182,55.5721,0.2788,213.6973,1.0573,213.5235,104.1502,1.4265,4.979,67.2579,209.7928,60.1393,39.8607,20.2787,13.2746,13.1235,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,210.9739225760731,3384,2024-03-18,210.9739225760731,210.9739225760731,210.9739225760731,210.9739225760731,210.9739225760731,210.9739225760731,-38.9906,57.3505,210.4037,210.4037,204.4553,205.8096,210.4607,208.5276,206.4951,203.9629,211.922,204.2639,2.2112,1.2647,214.2335,194.6771,-37.0694,1.7399,12421.75598838354,16.7411,-2.1291,212.1269,0.9223,210.9739,105.0214,-1.2564,4.8891,64.7804,208.8601,57.3477,42.6523,14.6955,12.7358,13.1567,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,213.31335707920863,3383,2024-03-17,213.31335707920863,213.31335707920863,213.31335707920863,213.31335707920863,213.31335707920863,213.31335707920863,51.3743,60.9895,210.0264,210.0264,203.9042,205.4819,210.2041,207.9839,206.0237,203.6034,210.9656,204.3993,2.0808,1.0281,213.3886,194.4198,-0.0,1.7457,12632.729910959613,24.7655,0.933,210.8722,0.7949,213.3134,104.658,2.8156,4.7422,73.3615,208.3317,60.9869,39.0131,21.9738,12.585,13.4802,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,210.2308973379823,3382,2024-03-17,210.2308973379823,210.2308973379823,210.2308973379823,210.2308973379823,210.2308973379823,210.2308973379823,-4.4543,57.7053,209.5041,209.5041,203.0726,205.1683,208.6495,206.7996,205.2564,203.1054,209.6575,204.5571,1.6458,0.7649,212.0121,194.1331,-12.7304,0.8604,12419.416553880405,48.6285,-1.6324,208.8722,0.5875,210.2309,102.5493,1.7039,4.4698,63.7792,207.0863,57.7029,42.2971,15.4059,11.8628,13.4138,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,210.49815813920128,3381,2024-03-17,210.49815813920128,210.49815813920128,210.49815813920128,210.49815813920128,210.49815813920128,210.49815813920128,58.2625,58.0982,208.0022,208.0022,202.5645,204.9454,207.8588,206.0371,204.7327,202.74,208.4134,204.7666,1.3806,0.5447,210.9574,194.1716,-2.5523,0.7481,12629.647451218387,44.6344,-0.4256,208.0386,0.5782,210.4982,103.0914,0.8051,4.1964,59.6614,206.3001,58.0967,41.9033,16.1933,11.5903,13.6748,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,207.00240570713027,3380,2024-03-17,207.00240570713027,207.00240570713027,207.00240570713027,207.00240570713027,207.00240570713027,207.00240570713027,-34.7474,54.3114,206.5855,206.5855,202.3392,204.5847,206.5391,205.0457,204.1258,202.3421,206.3585,205.0047,0.9947,0.3357,210.0853,194.5931,-46.3546,1.4593,12419.149293079185,49.5042,-3.1819,206.8487,0.5199,207.0024,103.8104,-1.8543,3.873,52.1443,205.2506,54.3102,45.6898,8.6204,11.2362,13.7779,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,209.0872467363603,3379,2024-03-17,209.0872467363603,209.0872467363603,209.0872467363603,209.0872467363603,209.0872467363603,209.0872467363603,-26.9101,57.1724,204.8627,204.8627,202.5152,204.2437,206.3075,204.6109,203.823,202.1031,204.5341,205.2293,0.8436,0.171,210.8167,194.2137,-13.1127,5.0318,12626.151698786314,55.5922,-1.0517,206.4385,0.5532,209.0872,104.9915,-2.4425,4.1508,59.6364,204.8126,57.1711,42.8289,14.3423,11.4374,14.1514,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,210.7018526620958,3378,2024-03-17,210.7018526620958,210.7018526620958,210.7018526620958,210.7018526620958,210.7018526620958,210.7018526620958,100.0,59.4236,203.0038,203.0038,202.7437,204.0192,204.9176,203.6162,203.2689,201.745,202.0015,205.4021,0.4262,0.0028,211.9579,193.5295,-0.0,3.7077,12835.238945522675,27.9767,2.3282,205.2886,0.5059,210.7019,106.2938,-0.8044,4.6071,41.9711,203.744,59.4222,40.5778,18.8444,11.214,14.2347,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,202.7210941403053,3377,2024-03-17,202.7210941403053,202.7210941403053,202.7210941403053,202.7210941403053,202.7210941403053,202.7210941403053,-11.562,50.4725,201.8664,201.8664,202.5822,203.8614,202.0255,202.0416,202.4865,201.2857,199.8114,205.5297,-0.277,-0.103,211.3345,193.8299,-34.6176,1.2015,12624.537092860579,11.1354,-4.5165,203.0364,0.2776,202.7211,102.7516,-3.3522,4.3761,-1.1695,202.0045,50.4715,49.5285,0.9429,10.627,14.0539,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,203.41481685587405,3376,2024-03-17,203.41481685587405,203.41481685587405,203.41481685587405,203.41481685587405,203.41481685587405,203.41481685587405,83.7703,51.3876,201.4995,201.4995,202.7816,203.7457,201.6777,201.8906,202.4618,201.2121,199.3689,205.6576,-0.358,-0.0595,211.7172,193.846,-24.1485,-0.5978,12827.258187000883,-2.1625,-1.8045,203.131,0.3585,203.4148,101.7314,-3.531,4.4678,-17.2984,201.8253,51.3864,48.6136,2.7727,11.3719,14.7577,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,198.38859853771217,3375,2024-03-17,198.38859853771217,198.38859853771217,198.38859853771217,198.38859853771217,198.38859853771217,198.38859853771217,-23.4001,44.6348,201.5805,201.5805,203.0517,203.6184,200.8091,201.5519,202.3615,201.0991,198.6287,205.754,-0.5268,0.0151,212.3661,193.7373,-100.0,-2.4899,12623.84337014501,-44.484,-5.6291,202.468,0.2933,198.3886,100.868,-4.6277,4.6572,-31.5852,201.428,44.6342,55.3658,10.7316,12.0334,15.1166,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,199.79260742968836,3374,2024-03-17,199.79260742968836,199.79260742968836,199.79260742968836,199.79260742968836,199.79260742968836,199.79260742968836,-87.0398,46.3026,202.9037,202.9037,203.6779,203.6336,202.0194,202.2548,202.7797,201.2381,198.8488,205.8107,-0.2229,0.1506,213.332,194.0238,-100.0,-0.4999,12822.231968682723,-30.7488,-3.5464,202.4681,0.2097,199.7926,99.8628,-4.9322,4.8271,9.3173,202.1878,46.3023,53.6977,7.3953,12.1336,15.4562,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,205.01499369855145,3373,2024-03-17,205.01499369855145,205.01499369855145,205.01499369855145,205.01499369855145,205.01499369855145,205.01499369855145,68.8071,53.1656,203.7823,203.7823,204.4044,203.6171,203.1328,202.802,203.0941,201.3122,198.6228,205.8062,0.0253,0.244,214.9273,193.8815,-0.0,-0.8316,13022.024576112412,40.5195,3.3119,201.767,-0.016,205.015,99.5248,-0.4127,5.2614,43.4159,202.7866,53.1652,46.8348,6.3304,12.498,16.2457,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,200.88656866913337,3372,2024-03-17,200.88656866913337,200.88656866913337,200.88656866913337,200.88656866913337,200.88656866913337,200.88656866913337,-48.8824,47.4494,202.6602,202.6602,204.7742,203.4722,202.1917,202.3102,202.8919,201.1223,197.6904,205.7275,-0.19,0.2987,215.8615,193.6869,-73.5324,-0.3071,12817.00958241386,17.4389,-0.9996,199.5216,-0.4565,200.8866,95.4238,-2.0779,5.5437,37.8322,202.2295,47.4474,52.5526,5.1051,12.9725,16.655,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,203.819512526727,3371,2024-03-17,203.819512526727,203.819512526727,203.819512526727,203.819512526727,203.819512526727,203.819512526727,-19.7528,51.6054,202.3123,202.3123,205.2175,203.1591,202.8443,202.6266,203.103,201.1344,198.0314,205.5973,-0.0417,0.4208,216.3565,194.0785,-20.2323,2.0998,13017.896151082994,70.2369,1.6684,199.4099,-0.546,203.8195,95.3951,0.1953,5.5695,60.7427,202.5653,51.6034,48.3966,3.2068,13.5776,16.7655,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,205.00468117365216,3370,2024-03-17,205.00468117365216,205.00468117365216,205.00468117365216,205.00468117365216,205.00468117365216,205.00468117365216,13.6463,53.3587,201.1935,201.1935,205.5695,202.7053,202.3567,202.3615,203.0276,200.9967,197.7689,205.3915,-0.1503,0.5364,216.9519,194.1871,-0.0,3.4018,13221.71566360972,100.0,1.8873,198.7354,-0.6815,205.0047,98.8109,1.2179,5.6912,49.3795,202.2517,53.357,46.643,6.7141,14.3754,17.4864,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,204.1859057530675,3369,2024-03-17,204.1859057530675,204.1859057530675,204.1859057530675,204.1859057530675,204.1859057530675,204.1859057530675,79.6938,52.3178,199.6511,199.6511,205.72,202.2282,201.0328,201.7741,202.8194,200.7912,197.6462,205.1051,-0.4075,0.7081,217.148,194.292,-0.0,2.144,13016.710982436069,44.3083,1.1332,197.564,-0.9036,204.1859,98.7795,3.1933,5.714,12.0237,201.5634,52.3175,47.6825,4.6351,14.9647,18.2012,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,199.40427481744914,3368,2024-03-17,199.40427481744914,199.40427481744914,199.40427481744914,199.40427481744914,199.40427481744914,199.40427481744914,4.2899,45.7617,198.8044,198.8044,206.0186,201.8564,199.4562,201.2382,202.6756,200.6171,197.5334,204.7559,-0.6465,0.987,217.582,194.4552,-20.6176,0.4711,12812.525076683001,33.8512,-2.6704,196.4958,-1.1419,199.4043,95.4923,-0.6797,5.7817,-36.4493,200.9078,45.7627,54.2373,8.4746,15.7593,18.804,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,199.14687829643236,3367,2024-03-17,199.14687829643236,199.14687829643236,199.14687829643236,199.14687829643236,199.14687829643236,199.14687829643236,15.3508,45.3872,198.2599,198.2599,206.3416,201.4428,199.4822,201.6457,203.02,200.6793,198.9761,204.3396,-0.4553,1.3954,217.5018,195.1814,-24.6351,0.4265,12613.120801865552,-8.2366,-2.4843,196.5965,-1.2903,199.1469,94.4212,-1.0763,5.5801,-56.17,201.2837,45.3875,54.6125,9.2251,16.3197,19.0505,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,198.22582961387513,3366,2024-03-17,198.22582961387513,198.22582961387513,198.22582961387513,198.22582961387513,198.22582961387513,198.22582961387513,15.5566,44.1031,198.4439,198.4439,206.6418,201.276,199.6498,202.201,203.4276,200.7579,200.648,203.8498,-0.1784,1.8581,217.3245,195.9591,-54.3838,-0.6848,12413.97392356912,-48.018,-2.3175,197.4154,-1.3101,198.2258,92.4897,1.0985,5.3414,-71.6258,201.8179,44.1024,55.8976,11.7952,16.8654,18.8415,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,197.29243178193468,3365,2024-03-17,197.29243178193468,197.29243178193468,197.29243178193468,197.29243178193468,197.29243178193468,197.29243178193468,-44.339,42.836,199.9975,199.9975,206.9016,201.2199,200.3618,203.0844,203.9752,200.8877,202.7859,203.3132,0.2714,2.3672,216.9891,196.8141,-93.4392,-1.3749,12215.748093955244,-66.9074,-2.4089,199.1802,-1.1653,197.2924,92.8826,2.0339,5.0437,-77.1926,202.7159,42.8366,57.1634,14.3267,17.2554,18.6482,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,199.95277258625802,3364,2024-03-17,199.95277258625802,199.95277258625802,199.95277258625802,199.95277258625802,199.95277258625802,199.95277258625802,54.522,45.567,202.6431,202.6431,207.1639,201.0498,201.8965,204.3715,204.6787,201.0721,205.2959,202.745,0.9365,2.8912,216.4818,197.846,-76.3617,-4.326,12413.040525737179,-67.6878,1.5022,201.4144,-0.9706,199.9528,95.328,-0.0786,4.659,-76.0229,204.0718,45.5675,54.4325,8.865,17.4807,18.5327,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,196.68145334476142,3363,2024-03-17,196.68145334476142,196.68145334476142,196.68145334476142,196.68145334476142,196.68145334476142,196.68145334476142,-56.4265,41.2941,205.3843,205.3843,207.0596,200.7911,202.8683,205.3534,205.1761,201.1295,207.7816,202.1336,1.5011,3.3798,216.7376,197.3816,-100.0,-7.01,12213.087753150921,-46.5836,-1.8796,203.6013,-0.7228,196.6815,93.2757,-3.7704,4.839,-80.0092,205.1016,41.2942,58.7058,17.4117,18.1435,18.4805,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,200.06704219497715,3362,2024-03-17,200.06704219497715,200.06704219497715,200.06704219497715,200.06704219497715,200.06704219497715,200.06704219497715,-98.7822,44.6638,207.5423,207.5423,207.264,200.685,205.9618,207.2805,206.0703,201.3576,210.6501,201.5068,2.5328,3.8495,216.201,198.327,-100.0,-4.5118,12409.769206495683,-32.3339,0.3648,206.7084,-0.3929,200.067,96.1792,0.9952,4.4685,-59.698,207.2066,44.6639,55.3361,10.6723,18.1998,18.2928,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,205.99397576151438,3361,2024-03-17,205.99397576151438,205.99397576151438,205.99397576151438,205.99397576151438,205.99397576151438,205.99397576151438,-75.4421,51.4945,208.8707,208.8707,207.3263,200.5877,208.9092,208.8836,206.7022,201.4238,212.7982,200.8489,3.4681,4.1787,216.0771,198.5755,-100.0,-0.6134,12609.83624869066,-16.8822,4.2426,209.7238,0.0073,205.994,98.0187,3.8686,4.3754,-27.3464,208.9915,51.4947,48.5053,2.9895,18.7788,18.0931,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,210.52050315151126,3360,2024-03-17,210.52050315151126,210.52050315151126,210.52050315151126,210.52050315151126,210.52050315151126,210.52050315151126,-52.2971,57.7603,209.4353,209.4353,206.8302,200.4612,210.3667,209.5257,206.7768,201.1894,214.2111,200.175,4.008,4.3564,216.8587,196.8017,-45.1511,2.6541,12815.830224452175,-2.7491,6.0415,211.2932,0.2581,210.5205,102.2616,5.7916,5.0142,-5.8298,209.7409,57.7593,42.2407,15.5186,19.9934,18.4674,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,213.65832670259582,3359,2024-03-16,213.65832670259582,213.65832670259582,213.65832670259582,213.65832670259582,213.65832670259582,213.65832670259582,100.0,62.669,209.5139,209.5139,205.9722,200.1096,210.2899,209.3046,206.3827,200.7109,214.7618,199.5381,4.1781,4.4435,217.4261,194.5183,-0.0,1.0512,13026.350727603685,-4.5572,7.9261,211.7426,0.4052,213.6583,104.1477,7.2948,5.727,-22.4489,209.546,62.6666,37.3334,25.3333,20.3376,18.44,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,207.47179872175678,3358,2024-03-16,207.47179872175678,207.47179872175678,207.47179872175678,207.47179872175678,207.47179872175678,207.47179872175678,12.7179,55.7925,209.6466,209.6466,205.2948,199.5798,208.6056,208.3371,205.6168,200.0469,213.6895,198.9518,4.0147,4.5098,216.4489,194.1407,-89.977,-2.5563,12812.692400901089,-48.0047,0.0684,211.1937,0.4429,207.4718,101.9907,4.1417,5.5771,-58.3067,208.5179,55.79,44.21,11.58,19.9533,18.1551,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,206.70872236775065,3357,2024-03-16,206.70872236775065,206.70872236775065,206.70872236775065,206.70872236775065,206.70872236775065,206.70872236775065,-35.139,54.8392,210.6343,210.6343,205.1406,199.1108,209.1726,208.5294,205.4216,199.6662,213.3104,198.3803,4.3777,4.6336,216.2553,194.0259,-100.0,-2.8714,12605.220602179332,-24.983,-2.153,212.6284,0.7692,206.7087,102.0592,9.7407,5.5573,-35.5921,208.7794,54.8372,45.1628,9.6744,20.5974,18.4387,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,208.8170643859543,3356,2024-03-16,208.8170643859543,208.8170643859543,208.8170643859543,208.8170643859543,208.8170643859543,208.8170643859543,-34.9391,58.0497,211.2431,211.2431,204.7099,198.5616,210.4045,208.934,205.2861,199.305,213.6765,197.7774,4.8551,4.6975,216.209,193.2108,-100.0,-1.3778,12811.929324547082,-18.2725,-0.8646,213.6751,0.9955,208.8171,105.5338,12.468,5.7495,11.1757,209.2971,58.0467,41.9533,16.0935,21.4376,19.1585,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,210.91341274259642,3355,2024-03-16,210.91341274259642,210.91341274259642,210.91341274259642,210.91341274259642,210.91341274259642,210.91341274259642,-56.8095,61.3646,211.6517,211.6517,204.1851,197.94,211.1982,208.96,204.9144,198.8172,213.4291,197.1625,5.1792,4.6582,215.8433,192.5269,-74.5922,0.966,13020.746388933036,24.292,0.5982,213.8875,1.1107,210.9134,105.0528,13.4426,5.8291,59.1973,209.4171,61.3627,38.6373,22.7254,21.8487,19.4116,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,214.32198515999798,3354,2024-03-16,214.32198515999798,214.32198515999798,214.32198515999798,214.32198515999798,214.32198515999798,214.32198515999798,31.8588,67.1563,211.072,211.072,203.5892,197.1024,211.3406,208.5259,204.2829,198.1969,212.4961,196.538,5.304,4.5279,215.0272,192.1512,-0.0,2.2942,13231.659801675632,39.0404,4.2147,213.8856,1.2735,214.322,106.4617,13.2094,5.719,86.0982,209.043,67.1547,32.8453,34.3095,21.7813,19.3772,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,212.41045843647967,3353,2024-03-16,212.41045843647967,212.41045843647967,212.41045843647967,212.41045843647967,212.41045843647967,212.41045843647967,44.3014,65.4572,210.2392,210.2392,202.8297,196.2537,209.8499,207.2379,203.2262,197.37,210.6258,195.8893,5.0392,4.3339,213.2918,192.3676,-0.0,0.8422,13017.337816515634,50.1683,1.9231,212.7958,1.3361,212.4105,108.3329,16.1592,5.231,79.5256,207.7232,65.4568,34.5432,30.9137,20.8176,19.2651,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,209.75237345362513,3352,2024-03-16,209.75237345362513,209.75237345362513,209.75237345362513,209.75237345362513,209.75237345362513,209.75237345362513,-18.467,62.9867,208.9301,208.9301,202.1702,195.529,208.5696,206.0884,202.2594,196.5987,208.9193,195.2317,4.8223,4.1575,211.7599,192.5805,-22.1791,1.3763,12804.927358079154,41.4505,-1.4269,210.8817,1.1768,209.7524,108.4778,8.9764,4.7948,76.3381,206.5514,62.9862,37.0138,25.9724,20.041,19.4853,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,210.8603946217013,3351,2024-03-16,210.8603946217013,210.8603946217013,210.8603946217013,210.8603946217013,210.8603946217013,210.8603946217013,47.4236,64.7792,208.0094,208.0094,201.1007,194.9201,207.9782,205.2742,201.4707,195.9241,208.6641,194.5676,4.7462,3.9914,211.7791,190.4223,-0.0,1.4283,13014.679731532779,63.4433,-0.1852,208.8868,0.9289,210.8604,105.3722,7.5926,5.3392,80.9738,205.7512,64.7796,35.2204,29.5592,19.5847,19.2934,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,208.01497813776544,3350,2024-03-16,208.01497813776544,208.01497813776544,208.01497813776544,208.01497813776544,208.01497813776544,208.01497813776544,-35.7159,62.2138,206.5218,206.5218,199.841,194.2357,206.5371,204.0328,200.4823,195.1582,208.1013,193.9496,4.4672,3.8026,211.5142,188.1678,-31.8151,2.5646,12803.819336911078,56.0999,-2.9047,207.1411,0.8006,208.015,101.7747,9.2016,5.8366,79.5865,204.4739,62.2141,37.7859,24.4282,18.8174,18.4837,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,210.157931958821,3349,2024-03-16,210.157931958821,210.157931958821,210.157931958821,210.157931958821,210.157931958821,210.157931958821,71.5556,65.5531,205.4264,205.4264,198.7363,193.6454,205.7982,203.1479,199.6894,194.4988,207.7295,193.389,4.3357,3.6365,211.2573,186.2153,-0.0,2.5848,13011.834315048844,100.0,0.6478,205.8178,0.7035,210.1579,106.0891,10.839,6.2605,90.1741,203.5886,65.5534,34.4466,31.1068,18.3858,18.2467,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,205.86459455143563,3348,2024-03-16,205.86459455143563,205.86459455143563,205.86459455143563,205.86459455143563,205.86459455143563,205.86459455143563,11.922,61.7312,202.9683,202.9683,197.6942,192.9404,203.6183,201.5901,198.5874,193.6958,206.207,192.8799,3.8867,3.4617,209.6981,185.6903,-0.0,2.5386,12801.676383090022,46.7544,-2.4353,203.5283,0.474,205.8646,103.8034,6.9771,6.0019,82.7584,201.9463,61.7322,38.2678,23.4644,17.4073,17.7098,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,205.1492738870423,3347,2024-03-16,205.1492738870423,205.1492738870423,205.1492738870423,205.1492738870423,205.1492738870423,205.1492738870423,28.7831,61.0632,201.9492,201.9492,196.544,192.5044,202.4952,200.6402,197.8214,193.0718,205.9271,192.4046,3.6941,3.3555,209.5614,183.5266,-0.0,2.3366,12595.811788538585,35.7532,-2.0956,202.131,0.333,205.1493,103.0925,4.5755,6.5087,70.3568,200.9668,61.064,38.936,22.1279,16.9414,17.355,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,203.42228869456207,3346,2024-03-16,203.42228869456207,203.42228869456207,203.42228869456207,203.42228869456207,203.42228869456207,203.42228869456207,14.738,59.4768,201.1821,201.1821,195.9103,192.1126,201.1681,199.6382,197.05,192.4524,204.4772,192.0006,3.4675,3.2708,208.4142,183.4064,-0.0,1.7981,12390.662514651543,51.6076,-2.4356,200.7355,0.1834,203.4223,102.1545,1.237,6.2519,53.4273,199.9211,59.4776,40.5224,18.9553,16.5424,17.0109,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,202.53801002126386,3345,2024-03-16,202.53801002126386,202.53801002126386,202.53801002126386,202.53801002126386,202.53801002126386,202.53801002126386,77.8427,58.6775,199.712,199.712,195.5382,191.7637,200.041,198.7973,196.3793,191.8898,202.8491,191.6208,3.3036,3.2216,207.5594,183.517,-0.0,0.4907,12187.24022595698,57.112,-1.6286,200.9052,0.375,202.538,101.6652,3.0976,6.0106,35.8307,199.0458,58.6772,41.3228,17.3543,16.3568,16.7542,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,197.8674479645699,3344,2024-03-16,197.8674479645699,197.8674479645699,197.8674479645699,197.8674479645699,197.8674479645699,197.8674479645699,-48.3589,54.2431,197.8763,197.8763,194.9357,191.4139,198.7925,197.966,195.731,191.3438,201.8437,191.2434,3.1365,3.2011,206.6983,183.1731,-43.3269,1.4419,11984.702215935717,-12.3555,-4.7343,201.2049,0.6065,197.8674,105.0469,2.8061,5.8813,17.5687,198.1728,54.2442,45.7558,8.4884,16.2801,17.2866,-1
